X350Y150,A,2014-08-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width, distance, errorMargin
0,0.683444976807,350.0,150.0,326,125,0,0,133,400,0
1,2.45005702972,324.933353287,548.422940263,333,671,1,0,133,400,56.842201067
2,3.68360114098,399.737977433,156.283367774,352,111,0,0,133,400,0
3,4.78328299522,276.375089463,535.955297178,312,584,0,0,133,400,0
4,5.87486410141,446.35073482,174.738663991,444,173,0,0,133,400,0
5,7.07652592659,232.442949542,511.803398875,264,533,0,0,133,400,0
6,8.20813012123,486.909421186,204.206274516,440,229,0,0,133,400,0
7,9.01446914673,195.897351445,477.48479795,259,483,0,0,133,400,0
8,10.1260621548,518.8655851,242.834641004,495,229,0,0,133,400,0
9,11.2766549587,169.034589507,435.155858313,220,430,0,0,133,400,0
10,12.2807371616,540.211303259,288.196601125,500,296,0,0,133,400,0
11,13.2102301121,153.542549854,387.476262917,203,402,0,0,133,400,0
12,14.2022280693,549.605345686,337.441896094,507,323,0,0,133,400,0
13,15.3350150585,150.394654314,337.441896094,179,344,0,0,133,400,0
14,16.2375450134,546.457450146,387.476262917,495,407,0,0,133,400,0
15,17.3651931286,159.788696741,288.196601125,191,313,0,0,133,400,0
16,18.3548901081,530.965410493,435.155858313,503,427,0,0,133,400,0
17,19.348952055,181.1344149,242.834641004,208,263,0,0,133,400,0
18,20.3074159622,504.102648555,477.48479795,456,452,0,0,133,400,0
19,21.3930921555,213.090578814,204.206274516,248,201,0,0,133,400,0
20,22.300770998,467.557050458,511.803398875,460,521,0,0,133,400,0
21,23.4130680561,253.64926518,174.738663991,295,150,0,0,133,400,0
22,24.4702861309,423.624910537,535.955297178,407,518,0,0,133,400,0
23,25.4814181328,300.262022567,156.283367774,311,171,0,0,133,400,0
24,26.3678209782,375.066646713,548.422940263,380,553,0,0,133,400,0
25,27.4941279888,350.0,150.0,385,551,1,0,133,400,336.524533414
