p1f6,B,None,2015-03-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,3.795,350.000,150.000,250.000,312.000,1,1,27,400,177.379,0.002,1.074,0.649,female
1,4.673,293.653,541.899,299.000,535.000,0,1,27,400,0.000,0.208,1.180,0.611,tissue
2,5.963,458.128,181.749,460.000,187.000,0,1,27,400,0.000,0.205,0.810,0.487,table
3,7.371,198.850,480.972,206.000,481.000,0,1,27,400,0.000,0.269,1.411,0.443,lamp
4,8.334,531.926,266.917,534.000,269.000,0,1,27,400,0.000,0.474,0.791,0.547,tree
5,9.457,152.036,378.463,154.000,387.000,0,1,27,400,0.000,0.411,0.916,0.590,flower
6,10.496,547.964,378.463,545.000,379.000,0,1,27,400,0.000,0.821,0.912,0.571,google
7,11.417,168.074,266.917,163.000,264.000,0,1,27,400,0.000,0.287,0.277,1.065,yahoo
8,12.711,501.150,480.972,498.000,479.000,0,1,27,400,0.000,0.183,0.808,0.468,gates
9,13.676,241.872,181.749,242.000,179.000,0,1,27,400,0.000,0.306,0.811,0.749,candle
10,15.278,406.347,541.899,393.000,545.000,1,1,27,400,0.702,0.333,1.036,0.852,backpack
11,16.561,350.000,150.000,344.000,149.000,0,1,27,400,0.000,0.228
