StevenX250Y200jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.18011403084,350.0,150.0,351,157,0,0,58,400,0
1,2.30027508736,324.933353287,548.422940263,308,547,0,0,58,400,0
2,3.1261920929,399.737977433,156.283367774,394,158,0,0,58,400,0
3,4.01669812202,276.375089463,535.955297178,255,534,0,0,58,400,0
4,5.86455893517,446.35073482,174.738663991,435,184,0,0,58,400,0
5,6.83678793907,232.442949542,511.803398875,216,522,0,0,58,400,0
6,8.40864896774,486.909421186,204.206274516,485,192,0,0,58,400,0
7,9.28140091896,195.897351445,477.48479795,211,475,0,0,58,400,0
8,10.5029480457,518.8655851,242.834641004,211,475,1,0,58,400,356.59301395
9,11.542468071,169.034589507,435.155858313,171,429,0,0,58,400,0
10,12.5752959251,540.211303259,288.196601125,534,280,0,0,58,400,0
11,13.3359410763,153.542549854,387.476262917,140,371,0,0,58,400,0
12,14.1362740993,549.605345686,337.441896094,563,322,0,0,58,400,0
13,14.8765051365,150.394654314,337.441896094,154,342,0,0,58,400,0
14,15.6417081356,546.457450146,387.476262917,566,390,0,0,58,400,0
15,16.893789053,159.788696741,288.196601125,167,292,0,0,58,400,0
16,17.8750669956,530.965410493,435.155858313,538,430,0,0,58,400,0
17,19.6487119198,181.1344149,242.834641004,219,256,1,0,58,400,11.0890161077
18,20.6676230431,504.102648555,477.48479795,511,463,0,0,58,400,0
19,21.5389380455,213.090578814,204.206274516,211,207,0,0,58,400,0
20,22.5091640949,467.557050458,511.803398875,449,495,0,0,58,400,0
21,23.5845160484,253.64926518,174.738663991,260,169,0,0,58,400,0
22,26.6063129902,423.624910537,535.955297178,387,513,1,0,58,400,14.2241800426
23,27.8060109615,300.262022567,156.283367774,298,157,0,0,58,400,0
24,28.9866850376,375.066646713,548.422940263,359,549,0,0,58,400,0
25,30.0460629463,350.0,150.0,331,157,0,0,58,400,0
