p7a3,B,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.116,350.000,150.000,1110.000,663.000,1,0,27,400,903.935,1.323,0.000,0.000,N/A
1,4.021,293.653,541.899,304.000,538.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
2,5.660,458.128,181.749,458.000,182.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
3,7.279,198.850,480.972,203.000,484.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
4,9.326,531.926,266.917,530.000,269.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
5,10.994,152.036,378.463,160.000,382.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
6,12.699,547.964,378.463,545.000,379.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
7,14.648,168.074,266.917,167.000,266.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
8,16.249,501.150,480.972,498.000,479.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
9,18.152,241.872,181.749,243.000,182.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
10,19.648,406.347,541.899,404.000,543.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
11,21.594,350.000,150.000,347.000,156.000,0,0,27,400,0.000,0.000
