ZhenX250Y250,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.96148395538,350.0,150.0,328,161,0,0,133,400,0
1,3.02130198479,324.933353287,548.422940263,308,536,0,0,133,400,0
2,4.00448989868,399.737977433,156.283367774,388,160,0,0,133,400,0
3,4.94317793846,276.375089463,535.955297178,244,535,0,0,133,400,0
4,5.81659603119,446.35073482,174.738663991,438,191,0,0,133,400,0
5,6.79729986191,232.442949542,511.803398875,256,498,0,0,133,400,0
6,7.68227791786,486.909421186,204.206274516,495,205,0,0,133,400,0
7,8.47310090065,195.897351445,477.48479795,147,479,0,0,133,400,0
8,9.22304296494,518.8655851,242.834641004,564,234,0,0,133,400,0
9,10.0140328407,169.034589507,435.155858313,170,420,0,0,133,400,0
10,10.7348380089,540.211303259,288.196601125,563,268,0,0,133,400,0
11,11.5096409321,153.542549854,387.476262917,147,377,0,0,133,400,0
12,12.2244889736,549.605345686,337.441896094,548,294,0,0,133,400,0
13,12.9894208908,150.394654314,337.441896094,128,309,0,0,133,400,0
14,13.7721099854,546.457450146,387.476262917,566,370,0,0,133,400,0
15,14.5516169071,159.788696741,288.196601125,147,306,0,0,133,400,0
16,15.2665019035,530.965410493,435.155858313,538,422,0,0,133,400,0
17,15.9613089561,181.1344149,242.834641004,139,269,0,0,133,400,0
18,16.7633209229,504.102648555,477.48479795,496,444,0,0,133,400,0
19,17.5341618061,213.090578814,204.206274516,178,243,0,0,133,400,0
20,19.686319828,467.557050458,511.803398875,447,472,0,0,133,400,0
21,20.5214488506,253.64926518,174.738663991,261,222,0,0,133,400,0
22,21.3688468933,423.624910537,535.955297178,414,501,0,0,133,400,0
23,22.1040239334,300.262022567,156.283367774,300,196,0,0,133,400,0
24,22.9247808456,375.066646713,548.422940263,399,531,0,0,133,400,0
25,23.7850840092,350.0,150.0,319,205,0,0,133,400,0
