ZhenX200Y250T3K7,B,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.990509033203,350.0,150.0,353,136,0,0,58,400,0
1,2.24707508087,324.933353287,548.422940263,329,548,0,0,58,400,0
2,3.12220907211,399.737977433,156.283367774,413,155,0,0,58,400,0
3,4.05827403069,276.375089463,535.955297178,263,547,0,0,58,400,0
4,5.18943095207,446.35073482,174.738663991,438,175,0,0,58,400,0
5,6.14749407768,232.442949542,511.803398875,238,500,0,0,58,400,0
6,6.98952794075,486.909421186,204.206274516,480,184,0,0,58,400,0
7,7.93450307846,195.897351445,477.48479795,199,475,0,0,58,400,0
8,8.87279605865,518.8655851,242.834641004,515,239,0,0,58,400,0
9,9.7106590271,169.034589507,435.155858313,164,443,0,0,58,400,0
10,10.6685249805,540.211303259,288.196601125,519,303,0,0,58,400,0
11,11.6315689087,153.542549854,387.476262917,153,384,0,0,58,400,0
12,12.5105199814,549.605345686,337.441896094,552,342,0,0,58,400,0
13,13.2899489403,150.394654314,337.441896094,139,340,0,0,58,400,0
14,14.5978879929,546.457450146,387.476262917,508,379,1,0,58,400,10.3804838055
15,15.65574193,159.788696741,288.196601125,166,287,0,0,58,400,0
16,16.5097780228,530.965410493,435.155858313,552,422,0,0,58,400,0
17,17.6811499596,181.1344149,242.834641004,181,244,0,0,58,400,0
18,18.5576660633,504.102648555,477.48479795,503,493,0,0,58,400,0
19,19.4943828583,213.090578814,204.206274516,190,200,0,0,58,400,0
20,21.6187109947,467.557050458,511.803398875,498,516,1,0,58,400,1.73084180085
21,22.8812599182,253.64926518,174.738663991,272,179,0,0,58,400,0
22,24.3492000103,423.624910537,535.955297178,455,554,1,0,58,400,7.19402628559
23,25.4627850056,300.262022567,156.283367774,306,159,0,0,58,400,0
24,26.4174208641,375.066646713,548.422940263,377,561,0,0,58,400,0
25,27.4527008533,350.0,150.0,354,140,0,0,58,400,0
