asdf,C,2014-10-30

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.073,350.000,150.000,348.000,150.000,0,0,13,400,0.000,0.280,0.000,0.000,N/A
1,1.259,293.653,541.899,293.000,543.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
2,3.114,458.128,181.749,458.000,191.000,1,0,13,400,3.252,0.000,0.000,0.000,N/A
3,4.369,198.850,480.972,200.000,477.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
4,5.514,531.926,266.917,531.000,265.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
5,6.853,152.036,378.463,150.000,377.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
6,8.025,547.964,378.463,550.000,375.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
7,9.292,168.074,266.917,165.000,268.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
8,10.597,501.150,480.972,503.000,484.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
9,11.946,241.872,181.749,242.000,187.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
10,13.239,406.347,541.899,408.000,542.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
11,14.505,350.000,150.000,352.000,147.000,0,0,13,400,0.000,0.000
