asdf,A,2014-10-30

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.386,350.000,150.000,350.000,152.000,0,0,57,400,0.000,0.212,0.000,0.000,N/A
1,1.237,293.653,541.899,300.000,559.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,2.131,458.128,181.749,466.000,190.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
3,3.053,198.850,480.972,206.000,466.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
4,3.817,531.926,266.917,531.000,273.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
5,4.600,152.036,378.463,157.000,390.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,5.472,547.964,378.463,545.000,380.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
7,6.225,168.074,266.917,162.000,274.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
8,7.073,501.150,480.972,495.000,483.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
9,7.868,241.872,181.749,244.000,177.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
10,8.692,406.347,541.899,403.000,531.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
11,9.623,350.000,150.000,354.000,132.000,0,0,57,400,0.000,0.000
