p10a5,A,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.204,350.000,150.000,344.000,151.000,0,1,57,400,0.000,0.003,0.590,1.953,scanner
1,1.938,293.653,541.899,284.000,538.000,0,1,57,400,0.000,0.106,0.564,0.405,pails
2,2.469,458.128,181.749,475.000,179.000,0,1,57,400,0.000,0.086,2.000,0.638,computer
3,3.285,198.850,480.972,183.000,481.000,0,1,57,400,0.000,0.109,0.545,2.359,coffee
4,5.887,531.926,266.917,557.000,251.000,1,1,57,400,1.699,0.105,0.580,0.511,please
5,6.381,152.036,378.463,140.000,387.000,0,1,57,400,0.000,0.104,0.505,2.900,printer
6,7.241,547.964,378.463,531.000,387.000,0,1,57,400,0.000,0.106,0.550,0.835,flick
7,7.917,168.074,266.917,171.000,269.000,0,1,57,400,0.000,0.086,0.602,0.322,wear
8,8.531,501.150,480.972,502.000,489.000,0,1,57,400,0.000,0.109,0.521,0.255,hair
9,9.062,241.872,181.749,241.000,179.000,0,1,57,400,0.000,0.105,0.503,1.351,him
10,9.782,406.347,541.899,396.000,550.000,0,1,57,400,0.000,1.400,0.625,0.343,snare
11,10.375,350.000,150.000,344.000,149.000,0,1,57,400,0.000,0.086
