ZhenA85B20SqrtT2,B,2014-08-19

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.63313293457,350.0,150.0,363,148,0,0,58,400,0,0.00610995292664
1,1.50436806679,324.933353287,548.422940263,311,536,0,0,58,400,0,0.00159502029419
2,2.17376899719,399.737977433,156.283367774,412,151,0,0,58,400,0,0.000792980194092
3,2.90406322479,276.375089463,535.955297178,279,564,0,0,58,400,0,0.00164079666138
4,3.8675801754,446.35073482,174.738663991,265,542,1,0,58,400,380.596115639,0.00067400932312
5,4.51825332642,232.442949542,511.803398875,260,507,0,0,58,400,0,0.000715017318726
6,5.46225333214,486.909421186,204.206274516,494,199,0,0,58,400,0,0.000241994857788
7,6.06044435501,195.897351445,477.48479795,186,486,0,0,58,400,0,0.00035285949707
8,6.71933841705,518.8655851,242.834641004,543,233,0,0,58,400,0,0.00164103507996
9,7.54306530952,169.034589507,435.155858313,178,416,0,0,58,400,0,0.00155091285706
10,8.92512559891,540.211303259,288.196601125,508,310,1,0,58,400,9.89673842557,0.000423908233643
11,9.77967739105,153.542549854,387.476262917,168,378,0,0,58,400,0,0.000389099121094
12,10.4731061459,549.605345686,337.441896094,534,351,0,0,58,400,0,0.000614166259766
13,11.3620541096,150.394654314,337.441896094,158,341,0,0,58,400,0,0.00100803375244
14,12.1479551792,546.457450146,387.476262917,540,405,0,0,58,400,0,0.000427007675171
15,13.1714422703,159.788696741,288.196601125,171,289,0,0,58,400,0,0.00134491920471
16,13.9067811966,530.965410493,435.155858313,536,422,0,0,58,400,0,0.00253319740295
17,14.7863709927,181.1344149,242.834641004,161,232,0,0,58,400,0,0.00076699256897
18,15.7381601334,504.102648555,477.48479795,507,475,0,0,58,400,0,0.00249195098877
19,16.5513629913,213.090578814,204.206274516,230,206,0,0,58,400,0,0.00173115730286
20,17.3166670799,467.557050458,511.803398875,456,516,0,0,58,400,0,0.000829935073853
21,18.0887820721,253.64926518,174.738663991,247,190,0,0,58,400,0,0.000802993774414
22,18.7747919559,423.624910537,535.955297178,429,534,0,0,58,400,0,0.000365018844604
23,19.4768021107,300.262022567,156.283367774,301,152,0,0,58,400,0,0.000392913818359
24,20.1993401051,375.066646713,548.422940263,366,540,0,0,58,400,0,0.000477075576782
25,20.9417448044,350.0,150.0,337,149,0,0,58,400,0,0.00136613845825
