P2T1,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.182,350.000,150.000,340.000,142.000,1,0,13,400,6.806,1.064,1.169,0.378,door
1,2.463,293.653,541.899,290.000,539.000,0,0,13,400,0.000,0.678,0.971,0.822,college
2,4.374,458.128,181.749,462.000,176.000,1,0,13,400,0.931,0.398,0.995,1.707,restaurant
3,5.873,198.850,480.972,197.000,482.000,0,0,13,400,0.000,0.524,1.025,0.674,printer
4,6.884,531.926,266.917,536.000,267.000,0,0,13,400,0.000,0.709,0.783,0.948,mouse
5,7.995,152.036,378.463,151.000,378.000,0,0,13,400,0.000,0.477,0.956,0.693,woods
6,9.188,547.964,378.463,550.000,378.000,0,0,13,400,0.000,0.394,0.818,1.258,restaurant
7,10.020,168.074,266.917,168.000,269.000,0,0,13,400,0.000,0.404,0.927,0.614,friend
8,11.394,501.150,480.972,499.000,484.000,0,0,13,400,0.000,0.379,1.072,0.588,yahoo
9,12.551,241.872,181.749,245.000,182.000,0,0,13,400,0.000,0.407,0.844,0.792,avenue
10,13.816,406.347,541.899,404.000,540.000,0,0,13,400,0.000,0.628,0.867,0.775,tissue
11,15.110,350.000,150.000,353.000,151.000,0,0,13,400,0.000,0.478
