x300y250,B
,2014-07-30

Target#, time, targetX, targetY, clicked, keyPressed, condition (W&D), errorMargin
0,1.86983990669,350.0,150.0,1,0,58,400,81.7248842853
1,3.18553900719,324.933353287,548.422940263,0,0,58,400,53.2192191644
2,4.01438498497,399.737977433,156.283367774,0,0,58,400,0
3,4.77499389648,276.375089463,535.955297178,0,0,58,400,0
4,5.4732530117,446.35073482,174.738663991,0,0,58,400,0
5,6.6735060215,232.442949542,511.803398875,1,0,58,400,0
6,7.81776499748,486.909421186,204.206274516,1,0,58,400,0
7,9.83697795868,195.897351445,477.48479795,1,0,58,400,2.28034484903
8,10.8112978935,518.8655851,242.834641004,0,0,58,400,0
9,11.7246689796,169.034589507,435.155858313,0,0,58,400,59.0677863978
10,12.589204073,540.211303259,288.196601125,0,0,58,400,0
11,13.591324091,153.542549854,387.476262917,0,0,58,400,7.44406330179
12,14.7081820965,549.605345686,337.441896094,0,0,58,400,0
13,15.4871199131,150.394654314,337.441896094,0,0,58,400,0
14,16.2503199577,546.457450146,387.476262917,0,0,58,400,0
15,17.108618021,159.788696741,288.196601125,1,0,58,400,0
16,18.1943058968,530.965410493,435.155858313,0,0,58,400,0
17,19.0660030842,181.1344149,242.834641004,0,0,58,400,0
18,19.896378994,504.102648555,477.48479795,0,0,58,400,0
19,21.8531010151,213.090578814,204.206274516,0,0,58,400,0
20,22.8365740776,467.557050458,511.803398875,0,0,58,400,12.0201466951
21,23.880918026,253.64926518,174.738663991,0,0,58,400,0
22,24.7741830349,423.624910537,535.955297178,0,0,58,400,0
23,25.8803379536,300.262022567,156.283367774,0,0,58,400,0
24,27.1089110374,375.066646713,548.422940263,0,0,58,400,0
25,27.9096229076,350.0,150.0,0,0,58,400,0
