P12M2,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.472,350.000,150.000,357.000,148.000,0,0,57,400,0.000,0.272,0.637,0.438,woods
1,1.645,293.653,541.899,288.000,543.000,0,0,57,400,0.000,0.420,0.744,1.235,research
2,1.226,458.128,181.749,450.000,186.000,0,0,57,400,0.000,0.596,0.859,1.973,restaurant
3,2.882,198.850,480.972,193.000,476.000,0,0,57,400,0.000,0.583,0.614,2.279,restaurant
4,2.463,531.926,266.917,518.000,269.000,0,0,57,400,0.000,0.435,0.666,0.704,center
5,1.867,152.036,378.463,162.000,383.000,0,0,57,400,0.000,0.189,0.680,3.378,keyboard
6,4.130,547.964,378.463,539.000,378.000,0,0,57,400,0.000,0.541,0.669,0.225,lamp
7,3.710,168.074,266.917,180.000,270.000,0,0,57,400,0.000,0.595,0.589,0.259,lamp
8,3.115,501.150,480.972,498.000,471.000,0,0,57,400,0.000,0.623,0.617,0.273,lamp
9,2.532,241.872,181.749,249.000,187.000,0,0,57,400,0.000,0.660,0.623,0.700,college
10,5.286,406.347,541.899,407.000,549.000,0,0,57,400,0.000,0.500,0.753,0.221,you
11,4.866,350.000,150.000,358.000,158.000,0,1,57,400,0.000,0.609
