p7t7,B,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.715,350.000,150.000,351.000,143.000,0,1,27,400,0.000,1.115,1.241,0.491,google
1,1.654,293.653,541.899,295.000,533.000,0,1,27,400,0.000,0.169,0.690,0.575,center
2,2.369,458.128,181.749,453.000,172.000,0,1,27,400,0.000,0.126,0.359,0.564,her
3,3.396,198.850,480.972,195.000,484.000,0,1,27,400,0.000,0.124,0.888,2.936,towel
4,4.212,531.926,266.917,528.000,277.000,0,1,27,400,0.000,0.149,0.791,0.402,gates
5,4.928,152.036,378.463,152.000,376.000,0,1,27,400,0.000,0.695,0.643,0.707,candle
6,5.766,547.964,378.463,543.000,376.000,0,1,27,400,0.000,0.103,0.627,2.788,center
7,6.504,168.074,266.917,178.000,271.000,0,1,27,400,0.000,0.186,0.706,2.461,ceiling
8,7.484,501.150,480.972,511.000,474.000,0,1,27,400,0.000,0.125,0.704,0.924,keyboard
9,8.427,241.872,181.749,233.000,159.000,1,1,27,400,11.418,0.147,0.664,0.360,door
10,9.142,406.347,541.899,398.000,540.000,0,1,27,400,0.000,0.106,0.132,1.269,mouse
11,9.858,350.000,150.000,344.000,156.000,0,1,27,400,0.000,0.250
