p9a4,C,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.210,350.000,150.000,351.000,154.000,0,1,13,400,0.000,2.347,1.217,0.715,friend
1,2.498,293.653,541.899,295.000,545.000,0,1,13,400,0.000,0.409,0.709,1.562,keyboard
2,3.873,458.128,181.749,460.000,184.000,0,1,13,400,0.000,0.856,0.871,0.903,scanner
3,5.119,198.850,480.972,203.000,481.000,0,1,13,400,0.000,0.330,0.726,1.938,research
4,6.225,531.926,266.917,534.000,271.000,0,1,13,400,0.000,0.573,0.770,0.648,melon
5,8.065,152.036,378.463,154.000,382.000,0,1,13,400,0.000,0.389,0.813,1.864,lamp
6,9.476,547.964,378.463,553.000,376.000,0,1,13,400,0.000,0.592,0.913,0.690,towel
7,13.421,168.074,266.917,174.000,264.000,1,1,13,400,0.605,0.329,0.826,1.215,carnegie
8,14.706,501.150,480.972,504.000,484.000,0,1,13,400,0.000,0.392,0.609,0.983,fingers
9,16.330,241.872,181.749,242.000,190.000,1,1,13,400,2.252,0.412,0.789,1.138,tissue
10,17.762,406.347,541.899,410.000,543.000,0,1,13,400,0.000,0.409,0.730,1.229,avenue
11,19.526,350.000,150.000,349.000,154.000,0,1,13,400,0.000,0.408
