juliantest mouse,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.299,350.000,150.000,345.000,148.000,0,0,27,400,0.000,0.282,0.917,0.490,mouse
1,3.097,293.653,541.899,287.000,547.000,0,1,27,400,0.000,0.831,0.648,0.434,table
2,2.266,458.128,181.749,461.000,180.000,0,0,27,400,0.000,0.649,0.923,0.379,bring
3,4.537,198.850,480.972,195.000,480.000,0,0,27,400,0.000,0.751,0.637,1.508,candle
4,3.706,531.926,266.917,536.000,268.000,0,0,27,400,0.000,0.601,0.688,0.593,center
5,3.057,152.036,378.463,155.000,376.000,0,0,27,400,0.000,0.362,0.844,0.549,kettle
6,6.006,547.964,378.463,552.000,380.000,0,0,27,400,0.000,0.452,0.582,0.727,college
7,5.175,168.074,266.917,160.000,258.000,0,0,27,400,0.000,0.469,0.893,1.570,microphone
8,4.526,501.150,480.972,509.000,483.000,0,0,27,400,0.000,0.714,1.195,0.654,tissue
9,3.775,241.872,181.749,238.000,189.000,0,0,27,400,0.000,0.639,1.212,1.163,government
10,7.406,406.347,541.899,406.000,534.000,0,0,27,400,0.000,0.720,0.797,0.228,male
11,6.575,350.000,150.000,347.000,144.000,0,0,27,400,0.000,0.472
