ZhenX200Y200T0K10,B,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.646453142166,350.0,150.0,361,141,0,0,58,400,0
1,1.98523521423,324.933353287,548.422940263,326,570,0,0,58,400,0
2,4.3931210041,399.737977433,156.283367774,371,151,1,0,58,400,0.219605096171
3,5.30452799797,276.375089463,535.955297178,273,534,0,0,58,400,0
4,6.15482115746,446.35073482,174.738663991,455,163,0,0,58,400,0
5,7.0040872097,232.442949542,511.803398875,221,507,0,0,58,400,0
6,8.43004107475,486.909421186,204.206274516,459,194,1,0,58,400,0.717062950653
7,9.46363902092,195.897351445,477.48479795,218,459,0,0,58,400,0
8,10.9358911514,518.8655851,242.834641004,529,246,0,0,58,400,0
9,11.9989311695,169.034589507,435.155858313,152,442,0,0,58,400,0
10,12.8713850975,540.211303259,288.196601125,525,297,0,0,58,400,0
11,13.8159990311,153.542549854,387.476262917,141,393,0,0,58,400,0
12,14.8905310631,549.605345686,337.441896094,539,328,0,0,58,400,0
13,16.061480999,150.394654314,337.441896094,152,324,0,0,58,400,0
14,17.0438082218,546.457450146,387.476262917,535,383,0,0,58,400,0
15,17.9472630024,159.788696741,288.196601125,141,286,0,0,58,400,0
16,19.1222929955,530.965410493,435.155858313,527,438,0,0,58,400,0
17,20.7699480057,181.1344149,242.834641004,152,237,1,0,58,400,0.712912465623
18,21.8347270489,504.102648555,477.48479795,525,492,0,0,58,400,0
19,23.1310651302,213.090578814,204.206274516,226,210,0,0,58,400,0
20,24.1895430088,467.557050458,511.803398875,466,497,0,0,58,400,0
21,25.6522040367,253.64926518,174.738663991,245,184,0,0,58,400,0
22,27.218432188,423.624910537,535.955297178,429,534,0,0,58,400,0
23,28.2830920219,300.262022567,156.283367774,295,156,0,0,58,400,0
24,29.3121511936,375.066646713,548.422940263,371,524,0,0,58,400,0
25,30.7061650753,350.0,150.0,343,147,0,0,58,400,0
