ZhenX200Y250T5K5,A,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.519461154938,350.0,150.0,328,138,0,0,133,400,0
1,1.32809209824,324.933353287,548.422940263,353,561,0,0,133,400,0
2,2.05986499786,399.737977433,156.283367774,386,148,0,0,133,400,0
3,2.8025431633,276.375089463,535.955297178,292,563,0,0,133,400,0
4,3.58584213257,446.35073482,174.738663991,439,160,0,0,133,400,0
5,4.30158114433,232.442949542,511.803398875,258,509,0,0,133,400,0
6,5.01739120483,486.909421186,204.206274516,468,213,0,0,133,400,0
7,5.76783919334,195.897351445,477.48479795,223,444,0,0,133,400,0
8,6.46802210808,518.8655851,242.834641004,522,226,0,0,133,400,0
9,7.23748207092,169.034589507,435.155858313,154,437,0,0,133,400,0
10,8.0007481575,540.211303259,288.196601125,541,302,0,0,133,400,0
11,8.63833999634,153.542549854,387.476262917,189,400,0,0,133,400,0
12,9.2584810257,549.605345686,337.441896094,570,331,0,0,133,400,0
13,10.0358250141,150.394654314,337.441896094,160,337,0,0,133,400,0
14,10.6648671627,546.457450146,387.476262917,503,366,0,0,133,400,0
15,11.4291000366,159.788696741,288.196601125,168,296,0,0,133,400,0
16,12.178494215,530.965410493,435.155858313,254,335,1,0,133,400,228.518309387
17,13.0544850826,181.1344149,242.834641004,208,258,0,0,133,400,0
18,13.7623591423,504.102648555,477.48479795,536,465,0,0,133,400,0
19,14.6643161774,213.090578814,204.206274516,235,182,0,0,133,400,0
20,15.4203920364,467.557050458,511.803398875,499,512,0,0,133,400,0
21,16.307210207,253.64926518,174.738663991,249,154,0,0,133,400,0
22,17.0904920101,423.624910537,535.955297178,483,547,0,0,133,400,0
23,17.920771122,300.262022567,156.283367774,258,166,0,0,133,400,0
24,18.8117702007,375.066646713,548.422940263,349,555,0,0,133,400,0
25,19.5872180462,350.0,150.0,349,138,0,0,133,400,0
