ZhenX200Y250T5K5,C,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.26485896111,350.0,50.0,349,50,0,0,19,600,0
1,2.80823493004,312.400029931,647.634410394,321,646,0,0,19,600,0
2,4.79372501373,424.606966149,59.4250516614,426,58,0,0,19,600,0
3,6.77385115623,239.562634195,628.932945766,242,633,0,0,19,600,0
4,8.35544300079,494.526102231,87.1079959868,500,83,0,0,19,600,0
5,12.3971159458,173.664424312,592.705098312,148,586,1,0,19,600,17.5258556631
6,14.7396531105,555.364131779,131.309411774,549,125,0,0,19,600,0
7,16.7605910301,118.846027167,541.227196925,119,538,0,0,19,600,0
8,18.4633591175,603.298377651,189.251961506,605,186,0,0,19,600,0
9,20.852725029,78.5518842602,477.73378747,81,473,0,0,19,600,0
10,24.8336660862,635.316954889,257.294901688,634,246,1,0,19,600,2.37141918624
11,27.2236001492,55.3138247814,406.214394376,50,404,0,0,19,600,0
12,29.4808049202,649.408018528,331.162844141,644,330,0,0,19,600,0
13,31.3088071346,50.5919814715,331.162844141,52,331,0,0,19,600,0
14,33.7192840576,644.686175219,406.214394376,648,400,0,0,19,600,0
15,35.9579100609,64.6830451115,257.294901688,61,258,0,0,19,600,0
16,37.4124360085,621.44811574,477.73378747,619,482,0,0,19,600,0
17,39.5590980053,96.7016223494,189.251961506,101,188,0,0,19,600,0
18,41.3389389515,581.153972833,541.227196925,583,539,0,0,19,600,0
19,43.5194170475,144.635868221,131.309411774,150,134,0,0,19,600,0
20,46.1729590893,526.335575688,592.705098312,532,594,0,0,19,600,0
21,48.8658330441,205.473897769,87.1079959868,196,85,1,0,19,600,0.705585300599
22,50.8104219437,460.437365805,628.932945766,465,633,0,0,19,600,0
23,53.7170209885,275.393033851,59.4250516614,270,58,0,0,19,600,0
24,55.8362641335,387.599970069,647.634410394,388,645,0,0,19,600,0
25,58.6845829487,350.0,50.0,349,48,0,0,19,600,0
