PcaMa,B,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,12.883,350.000,150.000,348.000,155.000,0,0,27,400,0.000,11.822,1.812,7.712,nonsawing
1,24.780,293.653,541.899,291.000,531.000,0,0,27,400,0.000,1.150,1.077,11.743,salespeople
2,39.686,458.128,181.749,459.000,178.000,0,0,27,400,0.000,1.015,1.274,10.324,blackwood
3,53.701,198.850,480.972,205.000,478.000,0,0,27,400,0.000,1.073,1.165,2.444,weslaco
4,59.483,531.926,266.917,539.000,273.000,0,0,27,400,0.000,1.126,1.288,0.730,leaky
5,63.199,152.036,378.463,148.000,381.000,0,0,27,400,0.000,0.845,1.131,3.031,defencelessly
6,69.060,547.964,378.463,553.000,372.000,0,0,27,400,0.000,0.735,0.851,2.312,counteraction
7,73.775,168.074,266.917,169.000,275.000,0,0,27,400,0.000,0.720,0.995,2.103,counteraction
8,78.938,501.150,480.972,501.000,484.000,0,0,27,400,0.000,0.760,1.091,12.530,overfemininity
9,94.930,241.872,181.749,249.000,195.000,1,0,27,400,2.046,0.866,1.122,2.530,fence
10,100.280,406.347,541.899,404.000,540.000,0,0,27,400,0.000,0.821,0.896,10.796,floweriness
11,113.993,350.000,150.000,345.000,148.000,0,0,27,400,0.000,0.942
