PcaMa,A,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.898,350.000,150.000,324.000,152.000,0,0,57,400,0.000,0.245,1.044,1.542,lapstreak
1,4.896,293.653,541.899,293.000,539.000,0,0,57,400,0.000,0.751,0.884,0.488,leaky
2,7.723,458.128,181.749,457.000,174.000,0,0,57,400,0.000,0.611,1.225,5.077,phycocolloid
3,15.605,198.850,480.972,194.000,470.000,0,0,57,400,0.000,0.703,0.824,1.174,doorstep
4,18.953,531.926,266.917,534.000,275.000,0,0,57,400,0.000,0.594,0.834,8.299,defencelessly
5,29.817,152.036,378.463,144.000,379.000,0,0,57,400,0.000,0.691,0.958,3.514,mareograph
6,35.679,547.964,378.463,558.000,369.000,0,0,57,400,0.000,0.591,0.994,1.496,lancewood
7,39.264,168.074,266.917,179.000,270.000,0,0,57,400,0.000,0.613,0.847,1.369,marlene
8,43.068,501.150,480.972,488.000,472.000,0,0,57,400,0.000,0.565,0.971,5.531,lancewood
9,50.884,241.872,181.749,263.000,193.000,0,0,57,400,0.000,0.646,0.889,2.174,doorstep
10,55.530,406.347,541.899,421.000,537.000,0,0,57,400,0.000,0.714,1.495,14.136,phycocolloid
11,72.991,350.000,150.000,354.000,146.000,0,0,57,400,0.000,0.913
