X350Y350,C,2014-08-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width, distance, errorMargin
0,1.4540348053,350.0,50.0,353,49,0,0,19,600,0
1,3.96426796913,312.400029931,647.634410394,355,610,1,0,19,600,47.8428209683
2,6.54639291763,424.606966149,59.4250516614,424,58,0,0,19,600,0
3,8.80860590935,239.562634195,628.932945766,231,637,1,0,19,600,2.76418583486
4,10.8386499882,494.526102231,87.1079959868,491,88,0,0,19,600,0
5,13.4190509319,173.664424312,592.705098312,167,587,0,0,19,600,0
6,15.7059438229,555.364131779,131.309411774,553,132,0,0,19,600,0
7,20.646271944,118.846027167,541.227196925,548,133,1,0,19,600,583.302774522
8,23.1786057949,603.298377651,189.251961506,603,191,0,0,19,600,0
9,25.493970871,78.5518842602,477.73378747,85,484,0,0,19,600,0
10,27.331802845,635.316954889,257.294901688,633,249,0,0,19,600,0
11,29.5313928127,55.3138247814,406.214394376,58,408,0,0,19,600,0
12,31.3880968094,649.408018528,331.162844141,648,332,0,0,19,600,0
13,33.4649558067,50.5919814715,331.162844141,51,334,0,0,19,600,0
14,35.3911747932,644.686175219,406.214394376,645,407,0,0,19,600,0
15,38.6808018684,64.6830451115,257.294901688,71,255,0,0,19,600,0
16,40.7575519085,621.44811574,477.73378747,623,472,0,0,19,600,0
17,42.7347788811,96.7016223494,189.251961506,89,189,0,0,19,600,0
18,45.7952048779,581.153972833,541.227196925,575,537,0,0,19,600,0
19,48.1780779362,144.635868221,131.309411774,140,129,0,0,19,600,0
20,50.1887428761,526.335575688,592.705098312,525,587,0,0,19,600,0
21,52.7660219669,205.473897769,87.1079959868,206,90,0,0,19,600,0
22,56.4420208931,460.437365805,628.932945766,448,633,1,0,19,600,4.08544987059
23,59.522341013,275.393033851,59.4250516614,273,50,1,0,19,600,0.724104577292
24,61.6286849976,387.599970069,647.634410394,392,644,0,0,19,600,0
25,63.2632889748,350.0,50.0,353,47,0,0,19,600,0
