juli,A,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.579,350.000,150.000,355.000,165.000,0,0,57,400,0.000,1.100,2.778,0.423,table
1,1.526,293.653,541.899,293.000,525.000,0,0,57,400,0.000,1.719,1.266,0.563,google
2,2.686,458.128,181.749,465.000,198.000,0,0,57,400,0.000,0.769,1.237,0.218,her
3,3.430,198.850,480.972,223.000,477.000,0,0,57,400,0.000,1.802,1.155,0.722,friend
4,4.156,531.926,266.917,524.000,266.000,0,0,57,400,0.000,0.861,0.954,0.903,speakers
5,5.064,152.036,378.463,148.000,394.000,0,0,57,400,0.000,0.900,1.016,0.693,sheets
6,6.180,547.964,378.463,547.000,365.000,0,0,57,400,0.000,0.929,1.077,0.525,google
7,7.156,168.074,266.917,184.000,276.000,0,0,57,400,0.000,3.000,2.942,1.108,university
8,8.006,501.150,480.972,487.000,464.000,0,0,57,400,0.000,0.898,2.031,2.222,sheets
9,8.805,241.872,181.749,250.000,173.000,0,0,57,400,0.000,0.802,1.620,0.588,apple
10,10.039,406.347,541.899,388.000,541.000,0,0,57,400,0.000,0.825,1.027,0.917,carnegie
11,10.872,350.000,150.000,348.000,150.000,0,0,57,400,0.000,0.758
