PcbTa,A,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,5.439,350.000,150.000,357.000,143.000,0,0,57,400,0.000,1.792,1.887,3.759,carnegie
1,13.799,293.653,541.899,291.000,535.000,0,0,57,400,0.000,1.024,0.900,1.851,government
2,18.449,458.128,181.749,450.000,202.000,0,0,57,400,0.000,0.747,0.635,2.210,speakers
3,23.023,198.850,480.972,184.000,487.000,0,1,57,400,0.000,0.792,1.167,1.481,him
4,27.330,531.926,266.917,518.000,283.000,0,0,57,400,0.000,0.752,0.994,0.491,woods
5,30.655,152.036,378.463,167.000,377.000,0,0,57,400,0.000,0.561,0.751,1.058,speakers
6,34.241,547.964,378.463,545.000,378.000,0,0,57,400,0.000,0.638,1.628,0.619,kettle
7,38.081,168.074,266.917,175.000,255.000,0,0,57,400,0.000,0.792,0.803,0.408,male
8,40.894,501.150,480.972,504.000,486.000,0,1,57,400,0.000,0.763,0.802,0.989,friend
9,44.840,241.872,181.749,249.000,170.000,0,1,57,400,0.000,0.996,0.936,1.277,kettle
10,48.965,406.347,541.899,396.000,547.000,0,0,57,400,0.000,0.472,0.806,0.700,candle
11,51.996,350.000,150.000,348.000,154.000,0,0,57,400,0.000,0.471
