test,C,2015-02-22

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.629,350.000,150.000,351.000,152.000,0,0,13,400,0.000,0.042,0.000,0.000,N/A
1,4.704,293.653,541.899,296.000,541.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
2,7.378,458.128,181.749,458.000,183.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
3,9.007,198.850,480.972,201.000,485.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
4,11.472,531.926,266.917,530.000,269.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
5,14.590,152.036,378.463,156.000,372.000,1,0,13,400,1.582,0.000,0.000,0.000,N/A
6,21.661,547.964,378.463,547.000,375.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
7,24.673,168.074,266.917,170.000,268.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
8,29.830,501.150,480.972,502.000,487.000,1,0,13,400,0.088,0.000,0.000,0.000,N/A
9,32.375,241.872,181.749,243.000,182.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
10,36.206,406.347,541.899,403.000,543.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
11,38.405,350.000,150.000,352.000,148.000,0,0,13,400,0.000,0.000
