test,A,2015-02-22

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,23.756,350.000,150.000,442.000,269.000,1,0,57,400,122.416,1.867,0.000,0.000,N/A
1,28.802,293.653,541.899,290.000,551.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,31.413,458.128,181.749,457.000,179.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
3,34.006,198.850,480.972,205.000,453.000,1,0,57,400,0.640,0.000,0.000,0.000,N/A
4,36.123,531.926,266.917,536.000,256.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
5,37.693,152.036,378.463,151.000,364.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,39.894,547.964,378.463,546.000,369.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
7,44.219,168.074,266.917,173.000,270.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
8,47.418,501.150,480.972,495.000,478.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
9,50.164,241.872,181.749,234.000,179.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
10,52.934,406.347,541.899,390.000,547.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
11,55.724,350.000,150.000,352.000,155.000,0,0,57,400,0.000,0.000
