trackpad,B,2015-03-18

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.453,350.000,150.000,354.000,145.000,0,0,27,400,0.000,0.327,0.000,0.000,N/A
1,1.914,293.653,541.899,291.000,545.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
2,3.354,458.128,181.749,451.000,177.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
3,5.081,198.850,480.972,195.000,474.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
4,6.462,531.926,266.917,537.000,260.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
5,7.881,152.036,378.463,144.000,383.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
6,9.224,547.964,378.463,549.000,371.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
7,10.563,168.074,266.917,167.000,269.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
8,12.084,501.150,480.972,497.000,481.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
9,13.586,241.872,181.749,237.000,180.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
10,15.071,406.347,541.899,404.000,536.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
11,16.578,350.000,150.000,344.000,149.000,0,0,27,400,0.000,0.000
