StevenFatigue6,A,2014-08-18

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.604841947556,350.0,150.0,340,127,0,0,133,400,0,0.00993800163269
1,0.933482885361,324.933353287,548.422940263,324,563,0,0,133,400,0,0.271331071854
2,1.74340891838,399.737977433,156.283367774,394,147,0,0,133,400,0,0.337537050247
3,2.06403398514,276.375089463,535.955297178,271,526,0,0,133,400,0,0.272075891495
4,2.60217785835,446.35073482,174.738663991,412,219,0,0,133,400,0,0.183221101761
5,2.95871090889,232.442949542,511.803398875,280,513,0,0,133,400,0,0.175997018814
6,3.39126086235,486.909421186,204.206274516,494,190,0,0,133,400,0,0.233443975449
7,3.88982367516,195.897351445,477.48479795,226,508,0,0,133,400,0,0.00764417648315
8,4.32266974449,518.8655851,242.834641004,507,273,0,0,133,400,0,0.151382923126
9,4.86609458923,169.034589507,435.155858313,186,406,0,0,133,400,0,0.00213003158569
10,5.16277384758,540.211303259,288.196601125,530,344,0,0,133,400,0,0.135393857956
11,5.48519873619,153.542549854,387.476262917,102,388,0,0,133,400,0,0.151296138763
12,5.99437880516,549.605345686,337.441896094,520,388,0,0,133,400,0,0.00303196907043
13,7.45827865601,150.394654314,337.441896094,214,387,1,0,133,400,14.6327828029,0.143712043762
14,7.95638799667,546.457450146,387.476262917,534,402,0,0,133,400,0,0.287743806839
15,8.30307793617,159.788696741,288.196601125,190,302,0,0,133,400,0,0.247882843018
16,9.30976104736,530.965410493,435.155858313,488,404,0,0,133,400,0,0.263304948807
17,9.92217421532,181.1344149,242.834641004,169,226,0,0,133,400,0,0.00752782821655
18,10.3548924923,504.102648555,477.48479795,527,459,0,0,133,400,0,0.229365825653
19,10.9951074123,213.090578814,204.206274516,219,235,0,0,133,400,0,0.00138998031616
20,11.3178515434,467.557050458,511.803398875,486,542,0,0,133,400,0,0.335542917252
21,11.8302505016,253.64926518,174.738663991,240,184,0,0,133,400,0,0.287982940674
22,12.2748775482,423.624910537,535.955297178,369,512,0,0,133,400,0,0.225429058075
23,12.6694715023,300.262022567,156.283367774,324,172,0,0,133,400,0,0.16751909256
24,12.9658465385,375.066646713,548.422940263,372,523,0,0,133,400,0,0.199178934097
25,13.456199646,350.0,150.0,357,117,0,0,133,400,0,0.12001991272
