p6a7,A,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.693,350.000,150.000,422.000,666.000,1,0,57,400,492.999,1.235,0.000,0.000,N/A
1,3.009,293.653,541.899,307.000,540.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,4.138,458.128,181.749,487.000,190.000,1,0,57,400,2.028,0.000,0.000,0.000,N/A
3,5.102,198.850,480.972,221.000,479.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
4,5.782,531.926,266.917,534.000,284.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
5,6.562,152.036,378.463,135.000,382.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,7.544,547.964,378.463,570.000,379.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
7,8.632,168.074,266.917,164.000,274.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
8,9.637,501.150,480.972,484.000,471.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
9,10.627,241.872,181.749,253.000,172.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
10,11.598,406.347,541.899,408.000,535.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
11,12.503,350.000,150.000,354.000,138.000,0,0,57,400,0.000,0.000
