P2M6,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.431,350.000,150.000,353.000,153.000,0,0,27,400,0.000,0.000,0.714,0.682,friend
1,1.475,293.653,541.899,302.000,534.000,0,0,27,400,0.000,0.579,0.692,1.480,center
2,0.896,458.128,181.749,460.000,187.000,0,0,27,400,0.000,0.259,0.655,0.583,table
3,2.423,198.850,480.972,201.000,486.000,0,0,27,400,0.000,0.426,0.673,1.105,suitcase
4,1.844,531.926,266.917,517.000,274.000,1,0,27,400,3.522,0.205,0.622,1.881,table
5,1.585,152.036,378.463,155.000,384.000,0,0,27,400,0.000,0.415,0.670,0.754,apple
6,3.618,547.964,378.463,540.000,379.000,0,0,27,400,0.000,0.359,0.656,1.228,research
7,3.039,168.074,266.917,167.000,270.000,0,0,27,400,0.000,0.514,0.848,0.320,male
8,2.779,501.150,480.972,498.000,482.000,0,0,27,400,0.000,0.335,0.749,1.040,suitcase
9,2.354,241.872,181.749,244.000,187.000,0,0,27,400,0.000,0.330,0.811,0.396,paper
10,4.648,406.347,541.899,416.000,532.000,1,0,27,400,0.826,0.329,0.786,2.974,government
11,4.069,350.000,150.000,354.000,149.000,0,0,27,400,0.000,0.479
