P12T1,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.839,350.000,150.000,354.000,153.000,0,0,57,400,0.000,1.335,0.737,1.232,microphone
1,1.871,293.653,541.899,297.000,536.000,0,0,57,400,0.000,0.293,0.592,1.147,research
2,3.042,458.128,181.749,460.000,187.000,0,0,57,400,0.000,0.441,0.633,0.247,her
3,4.246,198.850,480.972,215.000,466.000,0,0,57,400,0.000,0.298,0.651,1.762,toothpaste
4,5.796,531.926,266.917,529.000,267.000,0,0,57,400,0.000,0.334,0.566,1.412,speakers
5,6.933,152.036,378.463,153.000,379.000,0,0,57,400,0.000,0.218,0.599,0.690,avenue
6,8.013,547.964,378.463,536.000,381.000,0,0,57,400,0.000,0.317,0.620,1.093,carnegie
7,9.049,168.074,266.917,174.000,268.000,0,0,57,400,0.000,0.436,0.654,0.496,yahoo
8,11.140,501.150,480.972,497.000,481.000,0,0,57,400,0.000,0.377,0.601,0.691,college
9,12.343,241.872,181.749,245.000,179.000,0,0,57,400,0.000,0.476,0.569,0.380,male
10,13.573,406.347,541.899,406.000,538.000,0,0,57,400,0.000,0.545,0.690,0.777,garbage
11,14.725,350.000,150.000,351.000,152.000,0,0,57,400,0.000,0.431
