P12T1,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.535,350.000,150.000,345.000,150.000,0,0,13,400,0.000,1.022,1.006,1.530,backpack
1,4.349,293.653,541.899,294.000,543.000,0,0,13,400,0.000,0.401,0.590,0.519,melon
2,6.211,458.128,181.749,460.000,182.000,0,0,13,400,0.000,0.490,0.519,0.502,mouse
3,8.112,198.850,480.972,201.000,476.000,0,0,13,400,0.000,0.366,0.685,0.257,you
4,9.928,531.926,266.917,532.000,267.000,0,0,13,400,0.000,0.426,0.651,0.572,candle
5,11.531,152.036,378.463,154.000,376.000,0,0,13,400,0.000,0.400,0.659,2.880,printer
6,13.346,547.964,378.463,546.000,379.000,0,0,13,400,0.000,0.385,0.881,1.298,street
7,14.752,168.074,266.917,167.000,268.000,0,0,13,400,0.000,0.435,0.677,1.953,pittsburgh
8,16.513,501.150,480.972,500.000,479.000,0,0,13,400,0.000,0.406,0.680,0.685,kettle
9,18.149,241.872,181.749,240.000,181.000,0,0,13,400,0.000,0.378,0.639,0.496,google
10,20.334,406.347,541.899,409.000,542.000,0,0,13,400,0.000,0.414,0.602,0.930,speakers
11,21.980,350.000,150.000,351.000,153.000,0,0,13,400,0.000,0.435
