filename, meanMT, stdMT, meanDistance, stdDistance, errorRate,outlierRate, IDe, meanWidth, meanDist, ID, width, distance,TP 
FLT/P21/trackpad/P21T4/P21T4trackpadB,0.7555,1.6865,396.9820,4.0079,0.0000,0.0000,5.6935,7.8221,396.9820,3.9832,27.0000,400.0000,7.5356
FLT/P11/fingers/P11F3/P11F3fingersC,0.5039,2.8956,586.0468,23.0747,0.2727,0.0000,6.8742,5.0384,586.0468,5.5593,13.0000,600.0000,13.6428
FLT/P11/fingers/P11F3/P11F3fingersB,1.5191,4.0675,395.9532,5.2991,0.0000,0.0000,5.0670,12.1751,395.9532,3.9832,27.0000,400.0000,3.3356
FLT/P11/fingers/P11F3/P11F3fingersA,1.3523,3.8087,395.2177,7.8833,0.0000,0.0000,4.0572,25.2584,395.2177,3.0032,57.0000,400.0000,3.0003
FLT/P11/fingers/P11F2/P11F2fingersC,2.3029,4.4140,398.2120,3.3303,0.3636,0.0000,6.3000,5.1187,398.2120,4.9896,13.0000,400.0000,2.7357
FLT/P11/fingers/P11F2/P11F2fingersA,0.7895,2.7956,397.6833,12.6326,0.0000,0.0000,3.5711,36.5349,397.6833,3.0032,57.0000,400.0000,4.5235
FLT/P11/fingers/P11F2/P11F2fingersB,1.5801,3.4957,398.1989,5.4992,0.0909,0.0000,4.7827,15.0122,398.1989,3.9832,27.0000,400.0000,3.0268
FLT/P11/fingers/P11F5/P11F5fingersC,1.6110,4.0237,396.0200,2.2267,0.0000,0.0000,5.8278,7.0971,396.0200,4.9896,13.0000,400.0000,3.6175
FLT/P11/fingers/P11F5/P11F5fingersB,1.6411,3.6519,400.9417,4.9163,0.0909,0.0000,5.2004,11.2094,400.9417,3.9832,27.0000,400.0000,3.1688
FLT/P11/fingers/P11F5/P11F5fingersA,1.3185,3.3966,390.8534,8.7941,0.0000,0.0000,3.9829,26.3881,390.8534,3.0032,57.0000,400.0000,3.0209
FLT/P11/fingers/P11F4/P11F4fingersB,1.1247,2.4658,399.0924,5.7543,0.0909,0.0000,4.7136,15.8135,399.0924,3.9832,27.0000,400.0000,4.1909
FLT/P11/fingers/P11F4/P11F4fingersA,1.0442,2.5664,399.5769,10.9288,0.0909,0.0000,3.7243,32.7078,399.5769,3.0032,57.0000,400.0000,3.5666
FLT/P11/fingers/P11F4/P11F4fingersC,2.9638,4.0359,397.0244,5.9025,0.4545,0.0000,6.7319,3.7707,397.0244,4.9896,13.0000,400.0000,2.2713
FLT/P11/fingers/P11F1/P11F1fingersB,1.1554,4.4342,396.4572,6.1188,0.0000,0.0000,4.8159,14.5934,396.4572,3.9832,27.0000,400.0000,4.1683
FLT/P11/fingers/P11F1/P11F1fingersA,1.2952,3.9878,401.4786,11.7530,0.0000,0.0000,4.1924,23.2295,401.4786,3.0032,57.0000,400.0000,3.2370
FLT/P11/fingers/P11F1/P11F1fingersC,1.9907,5.1424,396.1093,3.1728,0.0909,0.0000,5.9841,6.3584,396.1093,4.9896,13.0000,400.0000,3.0060
FLT/P11/fingers/P11F8/P11F8fingersC,1.4517,3.8825,395.7471,5.7656,0.4545,0.0000,6.4535,4.5678,395.7471,4.9896,13.0000,400.0000,4.4456
FLT/P11/fingers/P11F8/P11F8fingersB,1.2404,3.0730,395.8291,5.8564,0.0000,0.0000,5.0850,12.0160,395.8291,3.9832,27.0000,400.0000,4.0996
FLT/P11/fingers/P11F8/P11F8fingersA,0.5267,2.0611,365.0116,83.2954,0.0909,0.0000,4.0539,23.3839,365.0116,3.0032,57.0000,400.0000,7.6969
FLT/P11/fingers/P11F7/P11F7fingersB,1.3887,3.9235,399.6243,4.6718,0.0000,0.0000,5.4649,9.2575,399.6243,3.9832,27.0000,400.0000,3.9352
FLT/P11/fingers/P11F7/P11F7fingersC,2.6766,4.3945,396.5644,3.4690,0.1818,0.0000,6.7829,3.6343,396.5644,4.9896,13.0000,400.0000,2.5342
FLT/P11/fingers/P11F7/P11F7fingersA,0.5939,1.8998,397.1270,9.0384,0.0000,0.0000,4.2576,21.9073,397.1270,3.0032,57.0000,400.0000,7.1687
FLT/P11/fingers/P11F6/P11F6fingersB,0.9033,2.7859,395.1408,5.3670,0.0000,0.0000,5.0020,12.7287,395.1408,3.9832,27.0000,400.0000,5.5376
FLT/P11/fingers/P11F6/P11F6fingersA,1.0169,2.8438,401.1021,5.7843,0.0000,0.0000,3.8128,30.7288,401.1021,3.0032,57.0000,400.0000,3.7494
FLT/P11/fingers/P11F6/P11F6fingersC,2.4277,4.2949,596.4809,3.4903,0.3636,0.0000,6.9774,4.7716,596.4809,5.5593,13.0000,600.0000,2.8740
FLT/P11/trackpad/P11T6/P11T6trackpadA,0.6912,1.3008,393.4496,13.5213,0.0909,0.0000,4.2707,21.4979,393.4496,3.0032,57.0000,400.0000,6.1786
FLT/P11/trackpad/P11T6/P11T6trackpadC,1.1034,1.9914,594.1576,4.2287,0.2727,0.0000,6.7106,5.7277,594.1576,5.5593,13.0000,600.0000,6.0819
FLT/P11/trackpad/P11T6/P11T6trackpadB,1.2185,2.0699,396.6921,6.8219,0.0909,0.0000,5.8168,7.1647,396.6921,3.9832,27.0000,400.0000,4.7737
FLT/P11/trackpad/P11T3/P11T3trackpadA,0.5456,1.4516,392.5497,8.0533,0.0000,0.0000,4.6300,16.5212,392.5497,3.0032,57.0000,400.0000,8.4854
FLT/P11/trackpad/P11T3/P11T3trackpadB,0.5117,1.3376,395.4202,7.7084,0.0909,0.0000,4.9300,13.4112,395.4202,3.9832,27.0000,400.0000,9.6346
FLT/P11/trackpad/P11T3/P11T3trackpadC,0.8744,1.8127,593.3281,2.2554,0.0909,0.0000,6.6026,6.1688,593.3281,5.5593,13.0000,600.0000,7.5510
FLT/P11/trackpad/P11T3/Original/P11F3trackpadB,0.5117,1.3376,395.4202,7.7084,0.0909,0.0000,4.9300,13.4112,395.4202,3.9832,27.0000,400.0000,9.6346
FLT/P11/trackpad/P11T3/Original/P11F3trackpadC,0.8744,1.8127,593.3281,2.2554,0.0909,0.0000,6.6026,6.1688,593.3281,5.5593,13.0000,600.0000,7.5510
FLT/P11/trackpad/P11T3/Original/P11F3trackpadA,0.5456,1.4516,392.5497,8.0533,0.0000,0.0000,4.6300,16.5212,392.5497,3.0032,57.0000,400.0000,8.4854
FLT/P11/trackpad/P11T2/P11T2trackpadB,-0.0826,1.1259,393.1330,6.6707,0.3636,0.0000,5.2706,10.4549,393.1330,3.9832,27.0000,400.0000,-63.8312
FLT/P11/trackpad/P11T2/P11T2trackpadC,1.4103,2.0185,395.5773,2.6480,0.3636,0.0000,6.1850,5.5128,395.5773,4.9896,13.0000,400.0000,4.3856
FLT/P11/trackpad/P11T2/P11T2trackpadA,0.5589,1.4276,394.5567,9.8410,0.0000,0.0000,4.2246,22.2970,394.5567,3.0032,57.0000,400.0000,7.5587
FLT/P11/trackpad/P11T4/P11T4trackpadA,0.5664,1.0488,395.7222,11.5334,0.0000,0.0000,4.3488,20.4239,395.7222,3.0032,57.0000,400.0000,7.6784
FLT/P11/trackpad/P11T4/P11T4trackpadC,0.6171,1.6519,393.7256,4.0947,0.1818,0.0000,6.4902,4.4289,393.7256,4.9896,13.0000,400.0000,10.5171
FLT/P11/trackpad/P11T4/P11T4trackpadB,0.5745,1.1180,394.9716,4.0516,0.0000,0.0000,5.3680,9.8014,394.9716,3.9832,27.0000,400.0000,9.3445
FLT/P11/trackpad/P11T8/P11T8trackpadA,0.5564,1.4655,395.9673,8.9076,0.0000,0.0000,3.9852,26.6880,395.9673,3.0032,57.0000,400.0000,7.1630
FLT/P11/trackpad/P11T8/P11T8trackpadC,0.5939,1.2698,395.1569,2.6814,0.0000,0.0000,6.2441,5.2828,395.1569,4.9896,13.0000,400.0000,10.5136
FLT/P11/trackpad/P11T8/P11T8trackpadB,0.3637,1.3167,396.5927,6.3403,0.1818,0.0000,5.4934,9.0034,396.5927,3.9832,27.0000,400.0000,15.1057
FLT/P11/trackpad/P11T7/P11T7trackpadA,0.3639,0.9813,390.0690,12.2348,0.0909,0.0000,3.6846,32.8960,390.0690,3.0032,57.0000,400.0000,10.1252
FLT/P11/trackpad/P11T7/P11T7trackpadB,0.6704,1.5670,393.4630,3.8920,0.0909,0.0000,4.6466,16.3620,393.4630,3.9832,27.0000,400.0000,6.9311
FLT/P11/trackpad/P11T7/P11T7trackpadC,0.8938,2.0034,395.5896,3.4329,0.4545,0.0000,6.3453,4.9259,395.5896,4.9896,13.0000,400.0000,7.0990
FLT/P11/trackpad/P11T5/P11T5trackpadA,0.6168,1.9168,393.8204,10.3284,0.0000,0.0000,4.0533,25.2415,393.8204,3.0032,57.0000,400.0000,6.5713
FLT/P11/trackpad/P11T5/P11T5trackpadB,0.7347,1.6593,396.6375,6.8482,0.0909,0.0000,5.2503,10.7019,396.6375,3.9832,27.0000,400.0000,7.1462
FLT/P11/trackpad/P11T5/P11T5trackpadC,2.0197,3.3883,392.3007,2.6039,0.3636,0.0000,5.8216,7.0613,392.3007,4.9896,13.0000,400.0000,2.8824
FLT/P11/trackpad/P11T1/P11T1trackpadB,1.6334,2.9977,396.8016,4.0490,0.0909,0.0000,5.0264,12.5609,396.8016,3.9832,27.0000,400.0000,3.0772
FLT/P11/trackpad/P11T1/P11T1trackpadC,0.9713,2.1044,396.1724,3.3486,0.1818,0.0000,6.3371,4.9616,396.1724,4.9896,13.0000,400.0000,6.5242
FLT/P11/trackpad/P11T1/P11T1trackpadA,0.7601,2.1807,390.2793,7.7423,0.0000,0.0000,3.9734,26.5347,390.2793,3.0032,57.0000,400.0000,5.2276
FLT/P14/fingers/P14F4/P14F4fingersA,0.7008,1.9608,390.8253,9.8936,0.0909,0.0000,4.0933,24.3220,390.8253,3.0032,57.0000,400.0000,5.8409
FLT/P14/fingers/P14F4/P14F4fingersB,2.9086,5.1532,320.0284,116.4903,0.2727,0.0000,4.6816,12.9764,320.0284,3.9832,27.0000,400.0000,1.6096
FLT/P14/fingers/P14F4/P14F4fingersC,3.8537,8.6461,335.9571,90.9651,0.4545,0.0000,6.3433,4.1892,335.9571,4.9896,13.0000,400.0000,1.6461
FLT/P14/fingers/P14F2/P14F2fingersC,4.8810,4.7989,304.9259,123.0573,0.7273,0.0000,6.5940,3.1895,304.9259,4.9896,13.0000,400.0000,1.3509
FLT/P14/fingers/P14F2/P14F2fingersA,0.9227,2.3459,386.9224,15.8563,0.2727,0.0000,4.4484,18.5726,386.9224,3.0032,57.0000,400.0000,4.8208
FLT/P14/fingers/P14F2/P14F2fingersB,0.6336,2.9924,393.4474,3.1443,0.3636,0.0000,5.5917,8.3312,393.4474,3.9832,27.0000,400.0000,8.8257
FLT/P14/fingers/P14F5/P14F5fingersB,1.3238,2.8568,400.4283,5.7750,0.0909,0.0000,5.3812,9.8440,400.4283,3.9832,27.0000,400.0000,4.0650
FLT/P14/fingers/P14F5/P14F5fingersC,1.3830,3.1113,394.0130,7.2075,0.7273,0.0000,6.4639,4.5148,394.0130,4.9896,13.0000,400.0000,4.6738
FLT/P14/fingers/P14F5/P14F5fingersA,0.6179,2.1268,391.5770,12.9502,0.0000,0.0000,3.8905,28.3116,391.5770,3.0032,57.0000,400.0000,6.2963
FLT/P14/fingers/P14F8/P14F8fingersA,0.3564,1.5652,354.7301,92.2308,0.3636,0.0000,4.6170,15.0700,354.7301,3.0032,57.0000,400.0000,12.9535
FLT/P14/fingers/P14F8/P14F8fingersC,0.2146,1.7611,380.6730,30.1188,0.5455,0.0000,7.3877,2.2869,380.6730,4.9896,13.0000,400.0000,34.4253
FLT/P14/fingers/P14F8/P14F8fingersB,1.3819,3.2463,348.2188,92.6467,0.3636,0.0000,4.4202,17.0608,348.2188,3.9832,27.0000,400.0000,3.1988
FLT/P14/fingers/P14F7/P14F7fingersB,0.9692,1.9199,359.3554,41.5431,0.5455,0.0000,5.3524,9.0168,359.3554,3.9832,27.0000,400.0000,5.5225
FLT/P14/fingers/P14F7/P14F7fingersC,0.1634,1.6304,331.4993,106.4200,0.5455,0.0000,6.4798,3.7564,331.4993,4.9896,13.0000,400.0000,39.6558
FLT/P14/fingers/P14F7/P14F7fingersA,0.4442,1.5458,374.8450,53.0671,0.4545,0.0000,3.9380,26.1641,374.8450,3.0032,57.0000,400.0000,8.8660
FLT/P14/fingers/P14F6/P14F6fingersC,1.4677,5.2091,394.7245,2.6892,0.4545,0.0000,5.8137,7.1445,394.7245,4.9896,13.0000,400.0000,3.9612
FLT/P14/fingers/P14F6/P14F6fingersB,0.7069,1.6004,387.6813,32.7271,0.3636,0.0000,5.1858,10.9518,387.6813,3.9832,27.0000,400.0000,7.3364
FLT/P14/fingers/P14F6/P14F6fingersA,0.6601,1.8738,388.7649,13.0615,0.0000,0.0000,3.7573,31.0461,388.7649,3.0032,57.0000,400.0000,5.6920
FLT/P14/fingers/P14F1/P14F1fingersC,-0.9890,0.0792,439.7784,143.3473,0.6364,0.0000,6.7246,4.1981,439.7784,5.5593,13.0000,600.0000,-6.7994
FLT/P14/fingers/P14F1/P14F1fingersB,-1.0077,0.0542,216.3315,122.2725,0.7273,0.0000,6.6796,2.1311,216.3315,3.9832,27.0000,400.0000,-6.6288
FLT/P14/fingers/P14F1/P14F1fingersA,0.3496,1.9768,287.0713,127.8900,0.3636,0.0000,3.4279,29.4072,287.0713,3.0032,57.0000,400.0000,9.8059
FLT/P14/fingers/P14F3/P14F3fingersB,-0.2656,1.2267,322.3775,96.7510,0.3636,0.0000,4.4087,15.9276,322.3775,3.9832,27.0000,400.0000,-16.6009
FLT/P14/fingers/P14F3/P14F3fingersA,1.2580,2.6557,362.8926,81.6692,0.0909,0.0000,4.2619,19.9553,362.8926,3.0032,57.0000,400.0000,3.3879
FLT/P14/fingers/P14F3/P14F3fingersC,1.6388,2.9503,394.3585,3.0927,0.1818,0.0000,6.0510,6.0387,394.3585,4.9896,13.0000,400.0000,3.6924
FLT/P14/trackpad/P14T7/P14T7trackpadB,0.6961,1.4002,395.9677,5.0375,0.0000,0.0000,5.2992,10.3185,395.9677,3.9832,27.0000,400.0000,7.6128
FLT/P14/trackpad/P14T7/P14T7trackpadA,0.6064,1.3473,393.2291,9.8401,0.0000,0.0000,4.2374,22.0151,393.2291,3.0032,57.0000,400.0000,6.9882
FLT/P14/trackpad/P14T7/P14T7trackpadC,1.2127,1.9613,395.9307,4.8903,0.1818,0.0000,5.8393,7.0384,395.9307,4.9896,13.0000,400.0000,4.8152
FLT/P14/trackpad/P14T4/P14T4trackpadB,1.0636,1.6771,391.8816,5.8370,0.1818,0.0000,5.2823,10.3352,391.8816,3.9832,27.0000,400.0000,4.9667
FLT/P14/trackpad/P14T4/P14T4trackpadC,0.8318,1.8741,394.7723,2.6998,0.0000,0.0000,6.2923,5.1020,394.7723,4.9896,13.0000,400.0000,7.5646
FLT/P14/trackpad/P14T4/P14T4trackpadA,0.6775,1.4029,394.7414,10.2923,0.0000,0.0000,3.9837,26.6359,394.7414,3.0032,57.0000,400.0000,5.8796
FLT/P14/trackpad/P14T8/P14T8trackpadB,0.6425,1.4512,394.3245,5.2379,0.0000,0.0000,5.0013,12.7081,394.3245,3.9832,27.0000,400.0000,7.7847
FLT/P14/trackpad/P14T8/P14T8trackpadC,0.9125,1.6775,395.0278,3.1247,0.0909,0.0000,5.9413,6.5348,395.0278,4.9896,13.0000,400.0000,6.5111
FLT/P14/trackpad/P14T8/P14T8trackpadA,0.5223,1.1650,387.5326,4.6615,0.0000,0.0000,4.2163,22.0340,387.5326,3.0032,57.0000,400.0000,8.0730
FLT/P14/trackpad/P14T5/P14T5trackpadA,0.6422,1.3093,385.5308,7.6816,0.0000,0.0000,3.8610,28.4936,385.5308,3.0032,57.0000,400.0000,6.0123
FLT/P14/trackpad/P14T5/P14T5trackpadC,0.9292,1.4192,395.7019,1.4509,0.1818,0.0000,6.4246,4.6609,395.7019,4.9896,13.0000,400.0000,6.9139
FLT/P14/trackpad/P14T5/P14T5trackpadB,0.6032,1.2639,395.1810,6.1130,0.0000,0.0000,5.5809,8.4326,395.1810,3.9832,27.0000,400.0000,9.2524
FLT/P14/trackpad/P14T1/P14T1trackpadB,0.8392,1.7038,395.1005,3.9896,0.0000,0.0000,5.0272,12.4994,395.1005,3.9832,27.0000,400.0000,5.9906
FLT/P14/trackpad/P14T1/P14T1trackpadA,0.5604,1.2241,385.8245,9.3755,0.0000,0.0000,3.9178,27.3375,385.8245,3.0032,57.0000,400.0000,6.9914
FLT/P14/trackpad/P14T1/P14T1trackpadC,1.2113,2.1266,396.4783,1.4343,0.0909,0.0000,6.1340,5.7272,396.4783,4.9896,13.0000,400.0000,5.0640
FLT/P14/trackpad/P14T2/P14T2trackpadA,0.7079,1.5814,388.4586,6.8642,0.0000,0.0000,4.7006,15.5368,388.4586,3.0032,57.0000,400.0000,6.6401
FLT/P14/trackpad/P14T2/P14T2trackpadC,1.2238,1.6521,394.1941,3.9608,0.2727,0.0000,6.5593,4.2246,394.1941,4.9896,13.0000,400.0000,5.3600
FLT/P14/trackpad/P14T2/P14T2trackpadB,0.8169,1.4719,395.5281,7.7807,0.0909,0.0000,5.4380,9.3391,395.5281,3.9832,27.0000,400.0000,6.6569
FLT/P14/trackpad/P14T3/P14T3trackpadC,1.1021,1.8786,396.6066,3.3857,0.0909,0.0000,6.4449,4.6053,396.6066,4.9896,13.0000,400.0000,5.8479
FLT/P14/trackpad/P14T3/P14T3trackpadB,0.7838,1.4543,393.1357,5.6259,0.0909,0.0000,4.9885,12.7867,393.1357,3.9832,27.0000,400.0000,6.3645
FLT/P14/trackpad/P14T3/P14T3trackpadA,0.4626,1.3861,385.8783,10.4783,0.0909,0.0000,4.0418,24.9428,385.8783,3.0032,57.0000,400.0000,8.7372
FLT/P14/trackpad/P14T6/P14T6trackpadB,0.7306,1.5320,394.8738,4.9108,0.0000,0.0000,5.8286,7.0729,394.8738,3.9832,27.0000,400.0000,7.9774
FLT/P14/trackpad/P14T6/P14T6trackpadC,1.0633,1.8505,393.4976,2.1711,0.0909,0.0000,6.2446,5.2590,393.4976,4.9896,13.0000,400.0000,5.8728
FLT/P14/trackpad/P14T6/P14T6trackpadA,0.6565,1.3439,396.5149,8.8854,0.0000,0.0000,4.0829,24.8657,396.5149,3.0032,57.0000,400.0000,6.2196
FLT/P8/fingers/P8F7/P8F7fingersB,0.4334,1.6247,398.4945,2.9572,0.0909,0.0000,4.8408,14.4085,398.4945,3.9832,27.0000,400.0000,11.1694
FLT/P8/fingers/P8F7/P8F7fingersC,1.1585,2.5204,395.3431,2.6652,0.0909,0.0000,5.9008,6.7294,395.3431,4.9896,13.0000,400.0000,5.0935
FLT/P8/fingers/P8F7/P8F7fingersA,0.7008,2.0080,388.3642,7.9681,0.0000,0.0000,4.2761,21.1353,388.3642,3.0032,57.0000,400.0000,6.1016
FLT/P8/fingers/P8F3/P8F3fingersC,3.5572,4.9594,393.7008,3.6285,0.2727,0.0000,6.2420,5.2712,393.7008,4.9896,13.0000,400.0000,1.7547
FLT/P8/fingers/P8F3/P8F3fingersB,0.7741,4.7438,398.8689,6.9120,0.0909,0.0000,5.2362,10.8708,398.8689,3.9832,27.0000,400.0000,6.7642
FLT/P8/fingers/P8F3/P8F3fingersA,1.5301,4.2879,396.7160,9.7365,0.0000,0.0000,4.5584,17.5832,396.7160,3.0032,57.0000,400.0000,2.9792
FLT/P8/fingers/P8F4/P8F4fingersC,2.1857,4.5994,397.8882,4.1743,0.1818,0.0000,5.8909,6.8204,397.8882,4.9896,13.0000,400.0000,2.6952
FLT/P8/fingers/P8F4/P8F4fingersB,0.9146,2.6348,397.1701,4.3310,0.0909,0.0000,5.1651,11.3868,397.1701,3.9832,27.0000,400.0000,5.6474
FLT/P8/fingers/P8F4/P8F4fingersA,0.8055,2.1182,394.6312,7.4705,0.0000,0.0000,4.4645,18.7226,394.6312,3.0032,57.0000,400.0000,5.5422
FLT/P8/fingers/P8F2/P8F2fingersB,1.9250,4.5164,378.3535,49.1629,0.0909,0.0000,4.7245,14.8736,378.3535,3.9832,27.0000,400.0000,2.4543
FLT/P8/fingers/P8F2/P8F2fingersC,2.0864,5.4674,395.9022,3.4418,0.2727,0.0000,6.6148,4.0812,395.9022,4.9896,13.0000,400.0000,3.1705
FLT/P8/fingers/P8F2/P8F2fingersA,1.3057,3.9311,395.3831,6.6518,0.0000,0.0000,4.2871,21.3450,395.3831,3.0032,57.0000,400.0000,3.2833
FLT/P8/fingers/P8F8/P8F8fingersA,0.6233,1.6265,400.6850,12.5129,0.0000,0.0000,3.8834,29.1247,400.6850,3.0032,57.0000,400.0000,6.2306
FLT/P8/fingers/P8F8/P8F8fingersB,0.9165,2.1217,396.2090,4.4689,0.0000,0.0000,5.0824,12.0496,396.2090,3.9832,27.0000,400.0000,5.5458
FLT/P8/fingers/P8F8/P8F8fingersC,1.5117,3.1533,395.3242,2.6592,0.1818,0.0000,5.9114,6.6790,395.3242,4.9896,13.0000,400.0000,3.9105
FLT/P8/fingers/P8F5/P8F5fingersA,0.8172,2.0251,395.6382,10.1640,0.0000,0.0000,3.7891,30.8519,395.6382,3.0032,57.0000,400.0000,4.6368
FLT/P8/fingers/P8F5/P8F5fingersC,0.7598,2.4886,396.5021,2.1253,0.0909,0.0000,7.2216,2.6746,396.5021,4.9896,13.0000,400.0000,9.5046
FLT/P8/fingers/P8F5/P8F5fingersB,1.1633,2.5220,395.9953,5.0509,0.0909,0.0000,5.1038,11.8608,395.9953,3.9832,27.0000,400.0000,4.3873
FLT/P8/fingers/P8F6/P8F6fingersA,0.7819,1.8706,399.2705,5.3094,0.0000,0.0000,4.2579,22.0208,399.2705,3.0032,57.0000,400.0000,5.4455
FLT/P8/fingers/P8F6/P8F6fingersB,0.7617,1.8788,392.9280,4.1488,0.0000,0.0000,4.9733,12.9194,392.9280,3.9832,27.0000,400.0000,6.5290
FLT/P8/fingers/P8F6/P8F6fingersC,1.9121,2.7793,394.0005,4.3344,0.2727,0.0000,6.3524,4.8817,394.0005,4.9896,13.0000,400.0000,3.3222
FLT/P8/fingers/P8F1/P8F1fingersB,0.8972,4.5638,370.9545,48.9739,0.1818,0.0000,5.3235,9.5007,370.9545,3.9832,27.0000,400.0000,5.9334
FLT/P8/fingers/P8F1/P8F1fingersC,6.7033,10.4879,395.3598,4.8896,0.2727,0.0000,6.3631,4.8620,395.3598,4.9896,13.0000,400.0000,0.9493
FLT/P8/fingers/P8F1/P8F1fingersA,2.7011,6.1600,360.0149,86.9301,0.0909,0.0000,3.9826,24.3112,360.0149,3.0032,57.0000,400.0000,1.4744
FLT/P8/trackpad/P8T5/P8T5trackpadB,0.8851,1.8001,396.4361,6.1367,0.0909,0.0000,5.5325,8.7539,396.4361,3.9832,27.0000,400.0000,6.2507
FLT/P8/trackpad/P8T5/P8T5trackpadA,0.5992,1.1836,387.7297,8.2984,0.0000,0.0000,3.9074,27.6837,387.7297,3.0032,57.0000,400.0000,6.5213
FLT/P8/trackpad/P8T5/P8T5trackpadC,1.1286,1.6090,593.1339,1.9277,0.0909,0.0000,6.5809,6.2613,593.1339,5.5593,13.0000,600.0000,5.8310
FLT/P8/trackpad/P8T6/P8T6trackpadB,0.5860,1.3206,394.7140,5.4639,0.0000,0.0000,5.0177,12.5725,394.7140,3.9832,27.0000,400.0000,8.5626
FLT/P8/trackpad/P8T6/P8T6trackpadC,0.6871,1.5840,395.2412,1.1938,0.0909,0.0000,6.0784,5.9368,395.2412,4.9896,13.0000,400.0000,8.8465
FLT/P8/trackpad/P8T6/P8T6trackpadA,0.6316,1.1464,393.2799,9.6095,0.0000,0.0000,4.4154,19.3362,393.2799,3.0032,57.0000,400.0000,6.9904
FLT/P8/trackpad/P8T1/P8T1trackpadA,0.6251,1.2221,388.3958,8.0542,0.0000,0.0000,4.7824,14.6451,388.3958,3.0032,57.0000,400.0000,7.6508
FLT/P8/trackpad/P8T1/P8T1trackpadB,0.6719,1.2260,394.3027,4.1662,0.0000,0.0000,4.8268,14.4007,394.3027,3.9832,27.0000,400.0000,7.1838
FLT/P8/trackpad/P8T1/P8T1trackpadC,1.0676,2.0995,394.2017,3.5505,0.1818,0.0000,7.0224,3.0557,394.2017,4.9896,13.0000,400.0000,6.5780
FLT/P8/trackpad/P8T2/P8T2trackpadC,0.8849,1.3510,395.2786,2.7621,0.0909,0.0000,6.2506,5.2604,395.2786,4.9896,13.0000,400.0000,7.0636
FLT/P8/trackpad/P8T2/P8T2trackpadB,0.6850,1.3679,394.6366,3.6837,0.0000,0.0000,5.1505,11.4325,394.6366,3.9832,27.0000,400.0000,7.5190
FLT/P8/trackpad/P8T2/P8T2trackpadA,0.5953,1.0082,389.0093,10.0798,0.0000,0.0000,4.0811,24.4278,389.0093,3.0032,57.0000,400.0000,6.8558
FLT/P8/trackpad/P8T3/P8T3trackpadB,0.6935,1.3340,393.4568,4.7405,0.0000,0.0000,5.1024,11.7965,393.4568,3.9832,27.0000,400.0000,7.3570
FLT/P8/trackpad/P8T3/P8T3trackpadA,0.5560,1.0981,387.4674,11.0648,0.0000,0.0000,3.9688,26.4350,387.4674,3.0032,57.0000,400.0000,7.1381
FLT/P8/trackpad/P8T3/P8T3trackpadC,1.0306,1.4818,593.4064,2.4424,0.0909,0.0000,6.8721,5.1095,593.4064,5.5593,13.0000,600.0000,6.6680
FLT/P8/trackpad/P8T7/P8T7trackpadA,0.5488,1.1581,390.3123,9.1603,0.0000,0.0000,4.2474,21.6922,390.3123,3.0032,57.0000,400.0000,7.7392
FLT/P8/trackpad/P8T7/P8T7trackpadB,0.6617,1.0163,394.2091,5.2279,0.0000,0.0000,5.4899,8.9717,394.2091,3.9832,27.0000,400.0000,8.2963
FLT/P8/trackpad/P8T7/P8T7trackpadC,0.7541,1.0932,395.1388,2.2413,0.0909,0.0000,6.4257,4.6504,395.1388,4.9896,13.0000,400.0000,8.5211
FLT/P8/trackpad/P8T4/P8T4trackpadC,0.9132,1.3332,395.1933,3.4587,0.0909,0.0000,6.1556,5.6225,395.1933,4.9896,13.0000,400.0000,6.7407
FLT/P8/trackpad/P8T4/P8T4trackpadB,0.7164,1.2068,395.0564,3.9054,0.0000,0.0000,5.2551,10.6227,395.0564,3.9832,27.0000,400.0000,7.3358
FLT/P8/trackpad/P8T4/P8T4trackpadA,0.5648,1.0161,391.5003,8.1476,0.0000,0.0000,4.2267,22.0903,391.5003,3.0032,57.0000,400.0000,7.4833
FLT/P8/trackpad/P8T8/P8T8trackpadC,0.8545,1.4685,395.3686,1.9359,0.0909,0.0000,5.9953,6.2967,395.3686,4.9896,13.0000,400.0000,7.0161
FLT/P8/trackpad/P8T8/P8T8trackpadA,0.5048,0.9953,393.9786,6.6757,0.0000,0.0000,4.2906,21.2154,393.9786,3.0032,57.0000,400.0000,8.4993
FLT/P8/trackpad/P8T8/P8T8trackpadB,0.7937,1.3569,395.5007,6.3228,0.0909,0.0000,5.1564,11.4099,395.5007,3.9832,27.0000,400.0000,6.4966
FLT/P7/fingers/P7F3/P7F3fingersC,4.1963,10.7882,396.4293,1.9899,0.0000,0.0000,6.4777,4.4986,396.4293,4.9896,13.0000,400.0000,1.5437
FLT/P7/fingers/P7F3/P7F3fingersB,2.7132,6.8945,395.4134,5.8175,0.0000,0.0000,4.9138,13.5677,395.4134,3.9832,27.0000,400.0000,1.8111
FLT/P7/fingers/P7F3/P7F3fingersA,1.4371,3.7893,392.1883,6.6417,0.0000,0.0000,3.9921,26.2990,392.1883,3.0032,57.0000,400.0000,2.7779
FLT/P7/fingers/P7F7/P7F7fingersC,1.3369,3.2056,396.7088,2.2279,0.0000,0.0000,6.0565,6.0513,396.7088,4.9896,13.0000,400.0000,4.5302
