TestZhen,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.689,350.000,150.000,351.000,154.000,0,0,13,400,0.000,0.217,0.722,3.627,suitcase
1,1.650,293.653,541.899,299.000,542.000,0,0,13,400,0.000,0.458,0.863,1.936,flower
2,2.467,458.128,181.749,461.000,178.000,0,0,13,400,0.000,0.520,0.748,1.789,government
3,3.123,198.850,480.972,198.000,482.000,0,0,13,400,0.000,0.767,3.054,2.587,restaurant
4,4.282,531.926,266.917,535.000,263.000,0,0,13,400,0.000,0.032,0.701,0.366,door
5,5.395,152.036,378.463,151.000,376.000,0,0,13,400,0.000,0.484,0.807,0.528,paper
6,6.484,547.964,378.463,545.000,380.000,0,0,13,400,0.000,0.335,1.006,1.096,backpack
7,7.332,168.074,266.917,169.000,270.000,0,0,13,400,0.000,0.666,0.898,1.288,backpack
8,8.173,501.150,480.972,502.000,486.000,0,0,13,400,0.000,0.540,0.784,1.563,microphone
9,8.814,241.872,181.749,240.000,179.000,0,0,13,400,0.000,0.541,0.798,1.300,pittsburgh
10,11.868,406.347,541.899,402.000,547.000,1,0,13,400,0.702,0.016,0.752,1.513,cafe
11,12.996,350.000,150.000,350.000,148.000,0,0,13,400,0.000,0.479
