TestZhen,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.713,350.000,150.000,342.000,147.000,0,0,57,400,0.000,0.400,1.028,0.871,kettle
1,1.298,293.653,541.899,285.000,548.000,0,0,57,400,0.000,0.524,0.839,0.234,you
2,1.939,458.128,181.749,456.000,185.000,0,0,57,400,0.000,0.638,1.740,0.897,printer
3,3.028,198.850,480.972,218.000,460.000,1,0,57,400,0.400,0.474,0.800,0.766,printer
4,3.717,531.926,266.917,537.000,264.000,0,0,57,400,0.000,0.258,0.783,0.765,printer
5,4.270,152.036,378.463,128.000,382.000,0,0,57,400,0.000,0.411,0.757,0.830,ceiling
6,4.831,547.964,378.463,553.000,392.000,0,0,57,400,0.000,0.596,0.783,1.127,keyboard
7,5.432,168.074,266.917,160.000,264.000,0,0,57,400,0.000,0.481,0.777,0.374,door
8,5.993,501.150,480.972,504.000,457.000,0,0,57,400,0.000,0.504,0.828,1.851,microphone
9,6.674,241.872,181.749,242.000,174.000,0,0,57,400,0.000,0.696,0.923,0.536,melon
10,7.699,406.347,541.899,407.000,523.000,0,0,57,400,0.000,0.573,0.857,0.596,google
11,8.579,350.000,150.000,345.000,162.000,0,0,57,400,0.000,0.514
