ZhenX200Y200T3K7,C,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.44774317741,350.0,50.0,349,44,0,0,19,600,0
1,3.46444201469,312.400029931,647.634410394,310,647,0,0,19,600,0
2,5.22301912308,424.606966149,59.4250516614,417,59,0,0,19,600,0
3,6.92521595955,239.562634195,628.932945766,243,627,0,0,19,600,0
4,8.50203514099,494.526102231,87.1079959868,493,85,0,0,19,600,0
5,10.1148490906,173.664424312,592.705098312,176,594,0,0,19,600,0
6,12.2810399532,555.364131779,131.309411774,551,129,0,0,19,600,0
7,17.3365750313,118.846027167,541.227196925,126,531,1,0,19,600,3.4809809
8,19.1093900204,603.298377651,189.251961506,608,188,0,0,19,600,0
9,21.0580229759,78.5518842602,477.73378747,80,474,0,0,19,600,0
10,23.4862830639,635.316954889,257.294901688,633,264,0,0,19,600,0
11,25.4604811668,55.3138247814,406.214394376,55,398,0,0,19,600,0
12,27.5202519894,649.408018528,331.162844141,644,329,0,0,19,600,0
13,29.0211341381,50.5919814715,331.162844141,42,330,0,0,19,600,0
14,31.0059580803,644.686175219,406.214394376,51,334,1,0,19,600,589.062031399
15,33.6361420155,64.6830451115,257.294901688,51,253,1,0,19,600,5.34126577494
16,36.6581170559,621.44811574,477.73378747,618,483,0,0,19,600,0
17,38.8667509556,96.7016223494,189.251961506,91,188,0,0,19,600,0
18,40.7726900578,581.153972833,541.227196925,579,549,0,0,19,600,0
19,42.7342031002,144.635868221,131.309411774,147,129,0,0,19,600,0
20,44.3010129929,526.335575688,592.705098312,522,588,0,0,19,600,0
21,46.0474681854,205.473897769,87.1079959868,204,86,0,0,19,600,0
22,48.2018761635,460.437365805,628.932945766,464,631,0,0,19,600,0
23,50.0724899769,275.393033851,59.4250516614,276,63,0,0,19,600,0
24,51.6872179508,387.599970069,647.634410394,391,640,0,0,19,600,0
25,53.200220108,350.0,50.0,358,48,0,0,19,600,0
