ZhenX200Y200T3K7,A,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.499449014664,350.0,150.0,346,170,0,0,133,400,0
1,1.21484398842,324.933353287,548.422940263,371,553,0,0,133,400,0
2,2.56722402573,399.737977433,156.283367774,347,202,1,0,133,400,3.79473279398
3,3.40397906303,276.375089463,535.955297178,279,507,0,0,133,400,0
4,4.17049694061,446.35073482,174.738663991,434,172,0,0,133,400,0
5,5.09701704979,232.442949542,511.803398875,243,521,0,0,133,400,0
6,5.87211298943,486.909421186,204.206274516,500,229,0,0,133,400,0
7,6.57472610474,195.897351445,477.48479795,192,507,0,0,133,400,0
8,7.3210940361,518.8655851,242.834641004,509,237,0,0,133,400,0
9,8.00705814362,169.034589507,435.155858313,146,424,0,0,133,400,0
10,8.63951706886,540.211303259,288.196601125,530,276,0,0,133,400,0
11,9.33047509193,153.542549854,387.476262917,154,389,0,0,133,400,0
12,9.92427611351,549.605345686,337.441896094,510,336,0,0,133,400,0
13,10.6280469894,150.394654314,337.441896094,144,340,0,0,133,400,0
14,11.3460230827,546.457450146,387.476262917,502,410,0,0,133,400,0
15,12.0108759403,159.788696741,288.196601125,126,291,0,0,133,400,0
16,12.6351230145,530.965410493,435.155858313,523,417,0,0,133,400,0
17,13.5487859249,181.1344149,242.834641004,206,238,0,0,133,400,0
18,14.3948669434,504.102648555,477.48479795,551,466,0,0,133,400,0
19,15.4067721367,213.090578814,204.206274516,253,220,0,0,133,400,0
20,16.2628729343,467.557050458,511.803398875,468,499,0,0,133,400,0
21,17.0363061428,253.64926518,174.738663991,208,200,0,0,133,400,0
22,17.761136055,423.624910537,535.955297178,364,556,0,0,133,400,0
23,18.6761231422,300.262022567,156.283367774,290,195,0,0,133,400,0
24,19.43425107,375.066646713,548.422940263,371,513,0,0,133,400,0
25,20.1274130344,350.0,150.0,348,185,0,0,133,400,0
