ZhenT,C,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,2.69874691963,350.0,50.0,341,56,1,0,19,600,1.81665382639
1,4.38855791092,312.400029931,647.634410394,315,652,0,0,19,600,0
2,6.8884999752,424.606966149,59.4250516614,429,46,1,0,19,600,5.12553568979
3,9.38705086708,239.562634195,628.932945766,245,621,1,0,19,600,0.617513994563
4,10.8200547695,494.526102231,87.1079959868,502,91,0,0,19,600,0
5,12.4027938843,173.664424312,592.705098312,175,592,0,0,19,600,0
6,13.6269438267,555.364131779,131.309411774,557,137,0,0,19,600,0
7,15.2180140018,118.846027167,541.227196925,120,540,0,0,19,600,0
8,16.9567968845,603.298377651,189.251961506,609,190,0,0,19,600,0
9,18.8720638752,78.5518842602,477.73378747,79,481,0,0,19,600,0
10,21.0934457779,635.316954889,257.294901688,637,267,1,0,19,600,0.849952999998
11,23.2033238411,55.3138247814,406.214394376,52,411,0,0,19,600,0
12,25.362446785,649.408018528,331.162844141,648,327,0,0,19,600,0
13,26.6771907806,50.5919814715,331.162844141,46,328,0,0,19,600,0
14,28.3897678852,644.686175219,406.214394376,648,407,0,0,19,600,0
15,29.6527068615,64.6830451115,257.294901688,67,261,0,0,19,600,0
16,33.3567619324,621.44811574,477.73378747,623,488,1,0,19,600,1.38284471992
17,35.2567288876,96.7016223494,189.251961506,97,190,0,0,19,600,0
18,36.8501319885,581.153972833,541.227196925,580,544,0,0,19,600,0
19,38.1141009331,144.635868221,131.309411774,151,131,0,0,19,600,0
20,39.7565407753,526.335575688,592.705098312,525,595,0,0,19,600,0
21,42.9426958561,205.473897769,87.1079959868,200,76,1,0,19,600,3.38350239772
22,44.6247458458,460.437365805,628.932945766,461,635,0,0,19,600,0
23,46.2654049397,275.393033851,59.4250516614,282,65,0,0,19,600,0
24,47.7989048958,387.599970069,647.634410394,389,654,0,0,19,600,0
25,49.7666490078,350.0,50.0,354,55,0,0,19,600,0
