ZhenT,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.58599686623,350.0,150.0,341,169,0,0,58,400,0
1,2.74652695656,324.933353287,548.422940263,304,563,0,0,58,400,0
2,4.2437069416,399.737977433,156.283367774,411,171,0,0,58,400,0
3,5.53769803047,276.375089463,535.955297178,293,516,0,0,58,400,0
4,6.94174003601,446.35073482,174.738663991,438,170,0,0,58,400,0
5,8.06541395187,232.442949542,511.803398875,247,506,0,0,58,400,0
6,9.20022201538,486.909421186,204.206274516,464,204,0,0,58,400,0
7,10.5243778229,195.897351445,477.48479795,187,474,0,0,58,400,0
8,11.4996228218,518.8655851,242.834641004,497,230,0,0,58,400,0
9,12.723608017,169.034589507,435.155858313,161,432,0,0,58,400,0
10,13.8376400471,540.211303259,288.196601125,536,300,0,0,58,400,0
11,14.7910819054,153.542549854,387.476262917,141,377,0,0,58,400,0
12,16.934625864,549.605345686,337.441896094,577,348,1,0,58,400,0.358825642207
13,18.1842718124,150.394654314,337.441896094,131,348,0,0,58,400,0
14,19.8308689594,546.457450146,387.476262917,537,386,0,0,58,400,0
15,21.1850559711,159.788696741,288.196601125,143,279,0,0,58,400,0
16,22.9367768764,530.965410493,435.155858313,527,434,0,0,58,400,0
17,24.0915529728,181.1344149,242.834641004,159,237,0,0,58,400,0
18,25.2358248234,504.102648555,477.48479795,497,484,0,0,58,400,0
19,26.2100529671,213.090578814,204.206274516,208,189,0,0,58,400,0
20,27.2765488625,467.557050458,511.803398875,495,503,0,0,58,400,0
21,28.359787941,253.64926518,174.738663991,272,159,0,0,58,400,0
22,29.6735858917,423.624910537,535.955297178,435,512,0,0,58,400,0
23,30.7494549751,300.262022567,156.283367774,291,150,0,0,58,400,0
24,31.8450498581,375.066646713,548.422940263,383,570,0,0,58,400,0
25,33.0794649124,350.0,150.0,366,142,0,0,58,400,0
