P14Test,B,2014-09-11

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,3.273,350.000,150.000,417.000,88.000,1,0,27,400,78.285,3.350,1.771,0.736,female
1,7.355,293.653,541.899,331.000,285.000,1,0,27,400,246.599,2.902,2.031,1.103,melon
2,4.453,458.128,181.749,318.000,425.000,1,0,27,400,267.726,2.300,2.363,1.780,keyboard
3,20.316,198.850,480.972,435.000,249.000,1,0,27,400,318.025,1.467,14.100,1.121,towel
4,17.414,531.926,266.917,502.000,139.000,1,0,27,400,118.371,14.657,3.020,1.413,you
5,15.115,152.036,378.463,545.000,260.000,1,0,27,400,397.432,1.201,2.459,1.735,you
6,29.045,547.964,378.463,154.000,399.000,1,0,27,400,381.499,1.702,1.912,1.606,speakers
7,26.142,168.074,266.917,482.000,397.000,1,0,27,400,326.811,0.887,1.788,0.495,melon
8,23.843,501.150,480.972,158.000,290.000,1,0,27,400,379.711,1.331,2.323,1.086,yahoo
9,22.376,241.872,181.749,512.000,501.000,1,0,27,400,405.199,1.000,6.181,1.063,research
10,53.313,406.347,541.899,480.000,280.000,1,0,27,400,259.058,8.793,3.678,0.501,melon
11,50.411,350.000,150.000,270.000,575.000,1,0,27,400,419.464,2.540
