LastTimeplz,A,2014-08-27

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.417,350.000,150.000,364.000,178.000,0,0,133,400,0.000,0.011,0.592,0.408,wran
1,75.239,293.653,541.899,318.000,564.000,0,0,133,400,0.000,73.388,78.414,0.568,glencoe
2,154.114,458.128,181.749,518.000,173.000,0,1,133,400,0.000,0.606,0.545,1.360,iwis
3,5.380,198.850,480.972,87.000,670.000,1,0,133,400,153.641,0.186,0.573,1.167,fountainless
4,5.035,531.926,266.917,537.000,297.000,0,0,133,400,0.000,0.015,0.591,0.872,lancewood
5,5.140,152.036,378.463,177.000,389.000,0,0,133,400,0.000,0.174,0.575,0.744,mihail
6,5.634,547.964,378.463,543.000,386.000,0,0,133,400,0.000,0.308,0.507,0.984,counteraction
7,6.237,168.074,266.917,166.000,282.000,0,0,133,400,0.000,0.276,0.531,1.152,salespeople
8,6.659,501.150,480.972,497.000,482.000,0,0,133,400,0.000,0.224,0.654,0.792,blackwood
9,6.804,241.872,181.749,259.000,181.000,0,0,133,400,0.000,0.168,0.765,1.528,republicanising
10,8.014,406.347,541.899,402.000,536.000,0,0,133,400,0.000,0.169,0.525,0.704,shinnston
11,7.489,350.000,150.000,358.000,140.000,0,0,133,400,0.000,0.291
