p1m7,A,2015-03-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.395,350.000,150.000,361.000,159.000,0,0,57,400,0.000,0.185,1.871,1.778,pittsburgh
1,1.471,293.653,541.899,293.000,522.000,0,0,57,400,0.000,0.610,1.622,0.455,melon
2,2.240,458.128,181.749,454.000,213.000,1,0,57,400,3.522,0.549,1.060,0.152,her
3,2.718,198.850,480.972,189.000,497.000,0,0,57,400,0.000,0.611,0.837,0.791,candle
4,3.299,531.926,266.917,522.000,276.000,0,0,57,400,0.000,0.549,1.242,0.498,yahoo
5,3.921,152.036,378.463,160.000,378.000,0,0,57,400,0.000,0.691,1.128,0.789,napkin
6,4.754,547.964,378.463,516.000,384.000,1,0,57,400,4.440,0.489,1.202,0.325,male
7,5.274,168.074,266.917,172.000,270.000,0,0,57,400,0.000,0.591,0.749,0.739,garbage
8,5.814,501.150,480.972,500.000,485.000,0,0,57,400,0.000,0.570,0.811,0.499,gates
9,6.667,241.872,181.749,246.000,177.000,0,0,57,400,0.000,0.367,0.776,0.774,candle
10,7.438,406.347,541.899,404.000,531.000,0,0,57,400,0.000,0.569,1.392,0.476,paper
11,8.018,350.000,150.000,351.000,152.000,0,0,57,400,0.000,0.448
