ZhenX250Y250JL,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.02551388741,350.0,150.0,342,169,0,0,58,400,0
1,1.9050848484,324.933353287,548.422940263,336,557,0,0,58,400,0
2,2.84075593948,399.737977433,156.283367774,409,177,0,0,58,400,0
3,3.61842107773,276.375089463,535.955297178,281,547,0,0,58,400,0
4,4.44729304314,446.35073482,174.738663991,450,189,0,0,58,400,0
5,6.25315999985,232.442949542,511.803398875,202,522,1,0,58,400,3.1051997547
6,7.15282988548,486.909421186,204.206274516,477,221,0,0,58,400,0
7,7.87239289284,195.897351445,477.48479795,189,467,0,0,58,400,0
8,8.58924102783,518.8655851,242.834641004,511,264,0,0,58,400,0
9,9.24505805969,169.034589507,435.155858313,178,433,0,0,58,400,0
10,10.138395071,540.211303259,288.196601125,544,295,0,0,58,400,0
11,10.925483942,153.542549854,387.476262917,158,393,0,0,58,400,0
12,11.9263949394,549.605345686,337.441896094,588,322,1,0,58,400,12.3835913727
13,12.7148299217,150.394654314,337.441896094,145,337,0,0,58,400,0
14,13.3911788464,546.457450146,387.476262917,545,389,0,0,58,400,0
15,14.279501915,159.788696741,288.196601125,169,288,0,0,58,400,0
16,15.0349218845,530.965410493,435.155858313,537,444,0,0,58,400,0
17,15.8897180557,181.1344149,242.834641004,156,252,0,0,58,400,0
18,17.6883208752,504.102648555,477.48479795,488,452,1,0,58,400,1.14581591249
19,18.6799468994,213.090578814,204.206274516,212,202,0,0,58,400,0
20,19.8094379902,467.557050458,511.803398875,490,540,1,0,58,400,7.03795636722
21,20.7353630066,253.64926518,174.738663991,248,181,0,0,58,400,0
22,23.0470049381,423.624910537,535.955297178,414,565,1,0,58,400,1.59793563106
23,24.1894290447,300.262022567,156.283367774,328,162,0,0,58,400,0
24,25.3602540493,375.066646713,548.422940263,371,547,0,0,58,400,0
25,26.2907459736,350.0,150.0,362,154,0,0,58,400,0
