juliantest,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.549,350.000,150.000,353.000,156.000,1,0,13,400,0.708,1.556,0.607,0.652,avenue
1,2.014,293.653,541.899,294.000,540.000,0,0,13,400,0.000,0.554,0.834,0.184,him
2,1.460,458.128,181.749,458.000,185.000,0,0,13,400,0.000,0.665,0.580,0.809,speakers
3,4.382,198.850,480.972,200.000,480.000,0,0,13,400,0.000,0.528,0.731,0.532,center
4,3.828,531.926,266.917,533.000,268.000,0,0,13,400,0.000,0.470,0.783,0.252,male
5,3.163,152.036,378.463,153.000,382.000,0,0,13,400,0.000,0.592,0.824,1.159,yahoo
6,6.201,547.964,378.463,546.000,383.000,0,0,13,400,0.000,0.638,0.810,1.278,scanner
7,5.647,168.074,266.917,173.000,267.000,0,0,13,400,0.000,0.441,0.723,0.432,table
8,4.982,501.150,480.972,506.000,481.000,0,0,13,400,0.000,0.481,1.086,1.070,bring
9,4.454,241.872,181.749,241.000,181.000,0,0,13,400,0.000,0.122,0.828,1.711,napkin
10,7.880,406.347,541.899,410.000,542.000,0,0,13,400,0.000,0.739,0.676,0.426,table
11,7.326,350.000,150.000,352.000,150.000,0,0,13,400,0.000,0.663
