P2T3,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.325,350.000,150.000,356.000,154.000,1,0,13,400,1.211,0.702,0.754,0.677,candle
1,2.471,293.653,541.899,292.000,546.000,0,0,13,400,0.000,0.345,1.029,1.148,government
2,4.025,458.128,181.749,454.000,183.000,0,0,13,400,0.000,0.599,0.660,0.769,college
3,5.561,198.850,480.972,201.000,481.000,0,0,13,400,0.000,0.399,0.893,1.926,pittsburgh
4,6.789,531.926,266.917,527.000,270.000,0,0,13,400,0.000,0.438,0.854,0.537,table
5,7.838,152.036,378.463,154.000,378.000,0,0,13,400,0.000,0.469,0.977,3.411,restaurant
6,8.940,547.964,378.463,550.000,375.000,0,0,13,400,0.000,0.608,0.725,0.392,lamp
7,10.181,168.074,266.917,174.000,267.000,0,0,13,400,0.000,0.552,0.969,0.653,tissue
8,11.626,501.150,480.972,502.000,478.000,0,0,13,400,0.000,0.430,0.842,0.658,flower
9,12.811,241.872,181.749,244.000,177.000,0,0,13,400,0.000,0.341,0.781,0.554,tree
10,14.072,406.347,541.899,406.000,543.000,0,0,13,400,0.000,0.218,0.914,0.955,backpack
11,15.165,350.000,150.000,346.000,148.000,0,0,13,400,0.000,0.649
