P15T1,A,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.730,350.000,150.000,349.000,157.000,0,0,57,400,0.000,0.000,0.760,0.625,female
1,3.410,293.653,541.899,293.000,530.000,0,0,57,400,0.000,0.532,0.694,3.701,computer
2,2.879,458.128,181.749,461.000,182.000,0,0,57,400,0.000,0.434,0.893,1.421,garbage
3,5.519,198.850,480.972,211.000,474.000,0,0,57,400,0.000,0.464,0.740,0.790,tissue
4,4.987,531.926,266.917,525.000,274.000,0,0,57,400,0.000,0.488,0.806,0.831,printer
5,4.553,152.036,378.463,169.000,368.000,0,0,57,400,0.000,0.398,0.639,0.859,friend
6,8.352,547.964,378.463,533.000,377.000,0,0,57,400,0.000,0.477,0.704,0.634,sheets
7,7.820,168.074,266.917,170.000,273.000,0,0,57,400,0.000,0.487,0.901,0.691,google
8,7.386,501.150,480.972,502.000,484.000,0,0,57,400,0.000,0.507,0.790,0.670,female
9,6.922,241.872,181.749,247.000,181.000,0,0,57,400,0.000,0.439,0.780,0.636,bring
10,10.371,406.347,541.899,400.000,542.000,0,0,57,400,0.000,0.373,0.619,0.572,apple
11,9.840,350.000,150.000,358.000,159.000,0,0,57,400,0.000,0.404
