p10t2,C,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.395,350.000,150.000,351.000,151.000,0,1,13,400,0.000,0.714,0.562,0.327,jails
1,6.223,293.653,541.899,293.000,535.000,1,1,13,400,0.929,0.129,0.710,0.554,kettle
2,7.863,458.128,181.749,459.000,182.000,0,1,13,400,0.000,0.087,0.582,0.574,garbage
3,8.969,198.850,480.972,200.000,484.000,0,1,13,400,0.000,0.126,0.499,0.496,candle
4,9.968,531.926,266.917,528.000,269.000,0,1,13,400,0.000,0.147,0.683,1.222,wears
5,16.299,152.036,378.463,154.000,371.000,1,1,13,400,1.717,0.167,0.688,0.364,rakes
6,17.647,547.964,378.463,545.000,379.000,0,1,13,400,0.000,0.149,0.523,0.278,cafe
7,18.809,168.074,266.917,166.000,266.000,0,1,13,400,0.000,0.108,0.531,1.052,jewel
8,19.815,501.150,480.972,499.000,484.000,0,1,13,400,0.000,0.083,0.498,0.257,cafe
9,22.120,241.872,181.749,238.000,177.000,1,1,13,400,0.128,0.103,0.650,0.367,thorn
10,25.174,406.347,541.899,406.000,548.000,1,1,13,400,0.111,0.085,0.587,0.727,backpack
11,27.463,350.000,150.000,351.000,151.000,0,1,13,400,0.000,0.066
