P2M1,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.657,350.000,150.000,356.000,139.000,0,0,27,400,0.000,0.164,0.783,0.863,street
1,1.876,293.653,541.899,291.000,535.000,0,0,27,400,0.000,0.353,0.949,1.049,university
2,1.522,458.128,181.749,470.000,191.000,1,0,27,400,2.050,0.417,0.719,0.692,tissue
3,3.237,198.850,480.972,186.000,495.000,1,0,27,400,6.024,0.412,0.804,0.650,chair
4,2.884,531.926,266.917,541.000,267.000,0,0,27,400,0.000,0.617,0.864,0.990,suitcase
5,2.467,152.036,378.463,140.000,372.000,1,0,27,400,0.661,0.369,0.776,0.618,tissue
6,4.634,547.964,378.463,551.000,378.000,0,0,27,400,0.000,0.677,0.718,0.940,suitcase
7,4.281,168.074,266.917,169.000,271.000,0,0,27,400,0.000,0.380,1.187,0.387,you
8,3.864,501.150,480.972,516.000,505.000,1,0,27,400,15.246,0.489,0.843,1.455,microphone
9,3.452,241.872,181.749,242.000,182.000,0,0,27,400,0.000,0.548,0.679,0.858,sheets
10,5.916,406.347,541.899,403.000,536.000,0,0,27,400,0.000,0.454,0.677,0.702,sheets
11,5.563,350.000,150.000,350.000,137.000,1,0,27,400,0.000,0.420
