P2M1,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.760,350.000,150.000,340.000,169.000,0,0,57,400,0.000,0.000,1.017,0.615,female
1,2.039,293.653,541.899,304.000,549.000,0,0,57,400,0.000,0.104,1.007,0.544,gates
2,1.936,458.128,181.749,447.000,173.000,0,0,57,400,0.000,0.503,0.853,0.608,kettle
3,2.952,198.850,480.972,210.000,477.000,0,0,57,400,0.000,0.451,0.790,0.793,scanner
4,2.848,531.926,266.917,529.000,252.000,0,0,57,400,0.000,0.648,0.674,0.800,scanner
5,2.345,152.036,378.463,161.000,380.000,0,0,57,400,0.000,0.869,1.038,1.286,microphone
6,4.131,547.964,378.463,543.000,378.000,0,0,57,400,0.000,3.371,0.894,0.517,yahoo
7,4.028,168.074,266.917,171.000,277.000,0,0,57,400,0.000,0.418,0.819,1.501,keyboard
8,3.524,501.150,480.972,520.000,463.000,0,0,57,400,0.000,0.359,0.773,1.025,you
9,3.074,241.872,181.749,251.000,181.000,0,0,57,400,0.000,0.473,0.812,0.331,lamp
10,5.156,406.347,541.899,401.000,545.000,0,0,57,400,0.000,0.401,0.713,0.574,mouse
11,5.053,350.000,150.000,336.000,131.000,0,0,57,400,0.000,0.392
