ZhenX250Y150,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.799755811691,350.0,150.0,356,143,0,0,58,400,0
1,1.89220881462,324.933353287,548.422940263,322,545,0,0,58,400,0
2,2.97220897675,399.737977433,156.283367774,410,153,0,0,58,400,0
3,4.43413686752,276.375089463,535.955297178,291,538,0,0,58,400,0
4,5.60584783554,446.35073482,174.738663991,429,165,0,0,58,400,0
5,6.61408400536,232.442949542,511.803398875,245,522,0,0,58,400,0
6,7.61984086037,486.909421186,204.206274516,483,209,0,0,58,400,0
7,8.6948928833,195.897351445,477.48479795,196,487,0,0,58,400,0
8,9.70486283302,518.8655851,242.834641004,510,243,0,0,58,400,0
9,10.7670869827,169.034589507,435.155858313,173,473,1,0,58,400,9.05132770882
10,11.8318648338,540.211303259,288.196601125,529,280,0,0,58,400,0
11,12.8246347904,153.542549854,387.476262917,153,394,0,0,58,400,0
12,13.8781569004,549.605345686,337.441896094,566,314,0,0,58,400,0
13,15.1990909576,150.394654314,337.441896094,147,351,0,0,58,400,0
14,16.1053488255,546.457450146,387.476262917,558,379,0,0,58,400,0
15,17.0766489506,159.788696741,288.196601125,174,285,0,0,58,400,0
16,17.9851379395,530.965410493,435.155858313,528,432,0,0,58,400,0
17,18.8701248169,181.1344149,242.834641004,183,250,0,0,58,400,0
18,19.7650749683,504.102648555,477.48479795,491,480,0,0,58,400,0
19,20.7072927952,213.090578814,204.206274516,222,206,0,0,58,400,0
20,23.0142939091,467.557050458,511.803398875,460,509,0,0,58,400,0
21,23.9158849716,253.64926518,174.738663991,255,154,0,0,58,400,0
22,25.2605938911,423.624910537,535.955297178,418,536,0,0,58,400,0
23,26.1161379814,300.262022567,156.283367774,300,158,0,0,58,400,0
24,27.0035068989,375.066646713,548.422940263,376,545,0,0,58,400,0
25,27.7625398636,350.0,150.0,344,144,0,0,58,400,0
