p3t3,B,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.224,350.000,150.000,355.000,155.000,0,0,27,400,0.000,0.813,1.636,0.340,you
1,3.361,293.653,541.899,290.000,533.000,0,0,27,400,0.000,0.428,1.078,0.754,street
2,4.731,458.128,181.749,465.000,176.000,0,0,27,400,0.000,0.610,0.811,1.095,quest
3,6.339,198.850,480.972,198.000,485.000,0,0,27,400,0.000,0.469,0.892,1.431,napkin
4,7.754,531.926,266.917,525.000,263.000,0,0,27,400,0.000,0.408,0.749,0.935,mouse
5,9.232,152.036,378.463,158.000,379.000,0,0,27,400,0.000,0.386,0.895,0.988,today
6,10.589,547.964,378.463,554.000,372.000,0,0,27,400,0.000,0.448,0.750,1.393,college
7,12.131,168.074,266.917,174.000,269.000,0,0,27,400,0.000,0.509,0.750,0.908,mouse
8,13.590,501.150,480.972,503.000,471.000,0,0,27,400,0.000,0.286,0.831,4.321,center
9,15.273,241.872,181.749,247.000,186.000,0,0,27,400,0.000,0.650,0.891,0.939,friend
10,17.001,406.347,541.899,407.000,545.000,0,0,27,400,0.000,0.427,1.280,1.736,jewel
11,18.909,350.000,150.000,350.000,154.000,0,0,27,400,0.000,0.447
