p9t8,A,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.573,350.000,150.000,340.000,159.000,0,1,57,400,0.000,0.006,0.771,0.957,yahoo
1,2.470,293.653,541.899,297.000,556.000,0,1,57,400,0.000,0.167,0.564,0.764,her
2,3.001,458.128,181.749,466.000,169.000,0,1,57,400,0.000,0.289,0.665,1.190,computer
3,3.571,198.850,480.972,203.000,492.000,0,1,57,400,0.000,0.329,0.708,0.863,avenue
4,4.268,531.926,266.917,538.000,266.000,0,1,57,400,0.000,0.532,0.641,1.345,sheets
5,5.022,152.036,378.463,148.000,382.000,0,1,57,400,0.000,0.393,1.183,0.860,printer
6,5.532,547.964,378.463,556.000,382.000,0,1,57,400,0.000,0.290,0.767,0.585,melon
7,6.333,168.074,266.917,154.000,256.000,0,1,57,400,0.000,0.246,0.733,1.854,friend
8,7.150,501.150,480.972,502.000,476.000,0,1,57,400,0.000,0.289,0.811,0.794,towel
9,7.990,241.872,181.749,242.000,190.000,0,1,57,400,0.000,0.307,0.629,0.398,door
10,8.644,406.347,541.899,400.000,538.000,0,1,57,400,0.000,0.268,0.869,0.795,candle
11,9.505,350.000,150.000,342.000,149.000,0,1,57,400,0.000,0.288
