P34T2,A,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,3.652,350.000,150.000,353.000,150.000,0,0,57,400,0.000,1.285,1.368,9.403,restaurant
1,16.550,293.653,541.899,308.000,560.000,0,1,57,400,0.000,0.049,0.884,2.346,tree
2,22.833,458.128,181.749,464.000,174.000,0,0,57,400,0.000,0.724,1.664,1.477,printer
3,29.052,198.850,480.972,207.000,473.000,0,0,57,400,0.000,0.730,0.791,4.335,government
4,37.367,531.926,266.917,529.000,262.000,0,0,57,400,0.000,0.720,0.816,0.207,her
5,41.134,152.036,378.463,159.000,381.000,0,0,57,400,0.000,0.015,0.904,2.010,woods
6,48.242,547.964,378.463,542.000,380.000,0,0,57,400,0.000,0.837,0.851,2.154,him
7,54.165,168.074,266.917,185.000,252.000,0,1,57,400,0.000,0.654,1.235,1.385,printer
8,59.063,501.150,480.972,480.000,485.000,0,0,57,400,0.000,0.663,1.276,0.626,lamp
9,62.769,241.872,181.749,266.000,187.000,0,0,57,400,0.000,0.692,0.848,4.530,computer
10,70.462,406.347,541.899,402.000,546.000,0,0,57,400,0.000,0.619,1.085,4.394,government
11,78.404,350.000,150.000,360.000,160.000,0,0,57,400,0.000,0.031
