julian,A,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.770,350.000,150.000,367.000,147.000,0,0,57,400,0.000,1.221,1.922,0.536,woods
1,3.129,293.653,541.899,300.000,536.000,0,0,57,400,0.000,2.146,1.060,1.981,napkin
2,4.980,458.128,181.749,474.000,186.000,0,0,57,400,0.000,0.005,1.971,0.508,female
3,6.519,198.850,480.972,203.000,483.000,0,0,57,400,0.000,1.444,2.003,2.608,pittsburgh
4,7.470,531.926,266.917,540.000,271.000,0,0,57,400,0.000,1.775,1.247,0.475,bring
5,10.207,152.036,378.463,153.000,363.000,0,0,57,400,0.000,0.002,10.160,1.146,lamp
6,13.412,547.964,378.463,552.000,376.000,0,0,57,400,0.000,0.970,1.285,0.649,garbage
7,13.930,168.074,266.917,180.000,275.000,0,0,57,400,0.000,0.806,1.572,2.113,microphone
8,15.664,501.150,480.972,502.000,480.000,0,0,57,400,0.000,0.875,1.646,0.466,female
9,16.592,241.872,181.749,249.000,185.000,0,0,57,400,0.000,0.891,1.431,3.584,keyboard
10,17.949,406.347,541.899,428.000,537.000,0,0,57,400,0.000,0.788,2.018,0.359,door
11,18.864,350.000,150.000,355.000,143.000,0,0,57,400,0.000,0.943
