asdasd   ,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.677,350.000,150.000,350.000,139.000,0,0,57,400,0.000,0.523,1.064,15.515,ba
1,1.258,293.653,541.899,294.000,529.000,0,0,57,400,0.000,0.447,0.385,0.148,ab
2,2.291,458.128,181.749,461.000,197.000,0,0,57,400,0.000,0.004,0.144,0.112,ba
3,3.106,198.850,480.972,208.000,470.000,0,0,57,400,0.000,0.007,0.149,0.077,ab
4,3.928,531.926,266.917,551.000,240.000,1,0,57,400,4.990,0.007,0.235,0.150,ba
5,4.757,152.036,378.463,173.000,362.000,0,0,57,400,0.000,0.001,0.146,0.113,ab
6,5.339,547.964,378.463,553.000,382.000,0,0,57,400,0.000,0.006,0.214,0.201,ba
7,5.872,168.074,266.917,162.000,264.000,0,0,57,400,0.000,0.018,0.176,0.110,ab
8,6.469,501.150,480.972,506.000,469.000,0,0,57,400,0.000,0.003,0.250,0.111,ba
9,7.009,241.872,181.749,260.000,190.000,0,0,57,400,0.000,0.001,0.230,0.115,ab
10,7.862,406.347,541.899,407.000,574.000,1,0,57,400,4.108,0.001,0.215,4.011,ba
11,8.393,350.000,150.000,370.000,146.000,0,0,57,400,0.000,0.491
