something,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.879,350.000,150.000,350.000,154.000,0,0,13,400,0.000,1.018,1.067,0.148,ba
1,2.218,293.653,541.899,298.000,543.000,0,0,13,400,0.000,0.095,0.338,0.111,ab
2,3.088,458.128,181.749,457.000,177.000,0,0,13,400,0.000,0.001,0.890,0.117,ba
3,4.249,198.850,480.972,201.000,480.000,0,0,13,400,0.000,0.048,0.639,0.155,ab
4,4.942,531.926,266.917,534.000,269.000,0,0,13,400,0.000,0.195,0.587,0.082,ba
5,5.934,152.036,378.463,156.000,378.000,0,0,13,400,0.000,0.001,0.488,0.109,ab
6,6.910,547.964,378.463,551.000,380.000,0,0,13,400,0.000,0.005,0.467,0.152,ba
7,7.941,168.074,266.917,172.000,270.000,0,0,13,400,0.000,0.001,0.521,0.110,ab
8,9.039,501.150,480.972,505.000,484.000,0,0,13,400,0.000,0.005,0.317,0.116,ba
9,9.940,241.872,181.749,242.000,177.000,0,0,13,400,0.000,0.001,0.314,0.107,ab
10,10.974,406.347,541.899,406.000,540.000,0,0,13,400,0.000,0.006,0.368,1.414,ba
11,11.797,350.000,150.000,349.000,150.000,0,0,13,400,0.000,0.390
