P30T3,C,2014-09-08

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.191,350.000,50.000,352.000,51.000,0,0,13,600,0.000,0.841,0.943,1.245,napkin
1,4.041,265.480,637.848,264.000,640.000,0,0,13,600,0.000,0.566,1.110,0.502,table
2,3.475,512.192,97.624,513.000,101.000,0,0,13,600,0.000,0.405,0.794,0.380,door
3,6.275,123.275,546.458,119.000,543.000,0,0,13,600,0.000,0.365,0.960,0.644,chair
4,5.709,622.890,225.375,625.000,225.000,0,0,13,600,0.000,0.440,1.043,0.848,sheets
5,5.304,53.054,392.694,44.000,394.000,1,0,13,600,3.147,0.382,1.189,1.668,suitcase
6,8.428,646.946,392.694,649.000,393.000,0,0,13,600,0.000,0.522,1.010,1.072,printer
7,7.862,77.110,225.375,77.000,227.000,0,0,13,600,0.000,0.376,0.875,0.440,gates
8,7.457,576.725,546.458,578.000,552.000,0,0,13,600,0.000,0.400,0.814,0.472,door
9,7.092,187.808,97.624,191.000,97.000,0,0,13,600,0.000,0.366,0.886,0.915,mouse
10,10.910,434.520,637.848,436.000,638.000,0,0,13,600,0.000,0.390,0.732,2.947,microphone
11,10.344,350.000,50.000,349.000,51.000,0,0,13,600,0.000,0.709
