P6T3,A,2014-09-11

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.104,350.000,150.000,346.000,154.000,0,0,57,400,0.000,0.000,0.740,1.107,female
1,3.011,293.653,541.899,300.000,540.000,0,0,57,400,0.000,0.493,0.669,1.315,garbage
2,2.518,458.128,181.749,450.000,197.000,0,0,57,400,0.000,0.527,0.659,0.738,sheets
3,5.182,198.850,480.972,203.000,483.000,0,0,57,400,0.000,0.531,0.681,1.769,suitcase
4,4.689,531.926,266.917,537.000,273.000,0,0,57,400,0.000,0.420,0.685,1.414,toothpaste
5,4.162,152.036,378.463,160.000,372.000,0,0,57,400,0.000,0.526,0.986,0.737,printer
6,7.368,547.964,378.463,531.000,368.000,0,0,57,400,0.000,0.416,0.699,0.775,friend
7,6.876,168.074,266.917,168.000,272.000,0,0,57,400,0.000,0.424,0.712,1.147,ceiling
8,6.348,501.150,480.972,510.000,485.000,0,0,57,400,0.000,0.394,0.756,0.732,kettle
9,5.817,241.872,181.749,250.000,177.000,0,0,57,400,0.000,0.442,0.679,1.540,avenue
10,9.382,406.347,541.899,409.000,546.000,0,0,57,400,0.000,0.454,0.693,1.687,female
11,8.889,350.000,150.000,348.000,156.000,0,0,57,400,0.000,0.431
