P41F6,A,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.934,350.000,150.000,345.000,136.000,0,0,57,400,0.000,1.512,0.863,1.059,university
1,1.653,293.653,541.899,287.000,520.000,0,0,57,400,0.000,0.554,0.572,1.992,flower
2,2.336,458.128,181.749,470.000,189.000,0,0,57,400,0.000,0.572,0.543,0.614,scanner
3,3.179,198.850,480.972,199.000,475.000,0,0,57,400,0.000,1.241,0.715,0.371,gates
4,3.959,531.926,266.917,535.000,264.000,0,0,57,400,0.000,0.566,0.681,0.329,mouse
5,5.612,152.036,378.463,148.000,379.000,0,0,57,400,0.000,0.593,0.680,0.342,cafe
6,6.360,547.964,378.463,548.000,375.000,0,0,57,400,0.000,0.570,0.668,0.582,scanner
7,7.326,168.074,266.917,166.000,271.000,0,0,57,400,0.000,0.558,0.768,1.631,microphone
8,8.024,501.150,480.972,497.000,487.000,0,0,57,400,0.000,0.514,0.923,3.034,flower
9,8.803,241.872,181.749,249.000,191.000,0,0,57,400,0.000,0.503,0.817,0.380,woods
10,9.485,406.347,541.899,400.000,521.000,0,0,57,400,0.000,0.585,1.015,1.179,ceiling
11,10.301,350.000,150.000,338.000,163.000,0,0,57,400,0.000,0.535
