X350Y350,B,2014-08-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width, distance, errorMargin
0,0.915059089661,350.0,150.0,371,153,0,0,58,400,0
1,2.09738516808,324.933353287,548.422940263,335,545,0,0,58,400,0
2,3.31708407402,399.737977433,156.283367774,398,163,0,0,58,400,0
3,4.37332510948,276.375089463,535.955297178,256,529,0,0,58,400,0
4,6.36923217773,446.35073482,174.738663991,437,190,0,0,58,400,0
5,7.55105900764,232.442949542,511.803398875,253,503,0,0,58,400,0
6,8.97223210335,486.909421186,204.206274516,486,218,0,0,58,400,0
7,10.6303110123,195.897351445,477.48479795,206,465,0,0,58,400,0
8,11.804787159,518.8655851,242.834641004,526,252,0,0,58,400,0
9,12.9598190784,169.034589507,435.155858313,169,427,0,0,58,400,0
10,14.2470979691,540.211303259,288.196601125,543,295,0,0,58,400,0
11,15.3936460018,153.542549854,387.476262917,164,382,0,0,58,400,0
12,16.2997860909,549.605345686,337.441896094,577,342,0,0,58,400,0
13,17.5080821514,150.394654314,337.441896094,140,339,0,0,58,400,0
14,18.441174984,546.457450146,387.476262917,530,376,0,0,58,400,0
15,19.6315760612,159.788696741,288.196601125,146,309,0,0,58,400,0
16,20.7724630833,530.965410493,435.155858313,547,431,0,0,58,400,0
17,21.7886741161,181.1344149,242.834641004,185,238,0,0,58,400,0
18,23.0381519794,504.102648555,477.48479795,515,466,0,0,58,400,0
19,24.236880064,213.090578814,204.206274516,217,219,0,0,58,400,0
20,25.4872851372,467.557050458,511.803398875,484,491,0,0,58,400,0
21,27.0599200726,253.64926518,174.738663991,262,185,0,0,58,400,0
22,28.1021831036,423.624910537,535.955297178,422,525,0,0,58,400,0
23,29.4132189751,300.262022567,156.283367774,301,169,0,0,58,400,0
24,30.5367910862,375.066646713,548.422940263,375,537,0,0,58,400,0
25,31.7434091568,350.0,150.0,348,156,0,0,58,400,0
