StevenX250Y250jl,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.631991147995,350.0,150.0,378,121,0,0,133,400,0
1,1.71053099632,324.933353287,548.422940263,339,503,0,0,133,400,0
2,2.62947010994,399.737977433,156.283367774,435,154,0,0,133,400,0
3,3.42588806152,276.375089463,535.955297178,270,504,0,0,133,400,0
4,4.42298603058,446.35073482,174.738663991,467,106,1,0,133,400,5.77322676151
5,5.36352610588,232.442949542,511.803398875,216,467,0,0,133,400,0
6,5.97025513649,486.909421186,204.206274516,489,236,0,0,133,400,0
7,6.69016218185,195.897351445,477.48479795,163,432,0,0,133,400,0
8,7.33491420746,518.8655851,242.834641004,501,257,0,0,133,400,0
9,8.01227402687,169.034589507,435.155858313,164,404,0,0,133,400,0
10,8.63494420052,540.211303259,288.196601125,553,282,0,0,133,400,0
11,9.24942111969,153.542549854,387.476262917,93,382,0,0,133,400,0
12,9.87691903114,549.605345686,337.441896094,563,316,0,0,133,400,0
13,10.4192230701,150.394654314,337.441896094,130,348,0,0,133,400,0
14,11.0092811584,546.457450146,387.476262917,572,355,0,0,133,400,0
15,11.5457561016,159.788696741,288.196601125,120,301,0,0,133,400,0
16,12.2687580585,530.965410493,435.155858313,563,421,0,0,133,400,0
17,12.8177621365,181.1344149,242.834641004,131,259,0,0,133,400,0
18,13.4339921474,504.102648555,477.48479795,527,433,0,0,133,400,0
19,14.2133200169,213.090578814,204.206274516,527,433,1,0,133,400,322.440077142
20,14.9432070255,467.557050458,511.803398875,469,456,0,0,133,400,0
21,15.9158401489,253.64926518,174.738663991,174,199,1,0,133,400,17.262343641
22,16.8509421349,423.624910537,535.955297178,402,503,0,0,133,400,0
23,17.6904611588,300.262022567,156.283367774,304,176,0,0,133,400,0
24,18.5318541527,375.066646713,548.422940263,342,498,0,0,133,400,0
25,19.2219731808,350.0,150.0,373,162,0,0,133,400,0
