p1t7,C,None,2015-03-20

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.737,350.000,150.000,673.000,604.000,1,0,13,400,551.176,1.096,1.019,3.077,government
1,3.145,293.653,541.899,297.000,545.000,0,1,13,400,0.000,0.208,0.522,1.429,google
2,4.351,458.128,181.749,457.000,184.000,0,1,13,400,0.000,0.185,0.444,1.355,restaurant
3,5.433,198.850,480.972,201.000,481.000,0,1,13,400,0.000,0.229,0.522,0.367,center
4,8.602,531.926,266.917,536.000,261.000,1,1,13,400,1.184,0.168,0.605,0.931,pittsburgh
5,9.805,152.036,378.463,156.000,379.000,0,1,13,400,0.000,0.391,0.569,0.642,speakers
6,10.703,547.964,378.463,549.000,379.000,0,1,13,400,0.000,0.168,0.610,0.328,yahoo
7,11.788,168.074,266.917,167.000,266.000,0,1,13,400,0.000,0.332,0.646,0.432,avenue
8,13.320,501.150,480.972,506.000,481.000,0,1,13,400,0.000,0.209,0.610,0.361,mouse
9,14.258,241.872,181.749,242.000,182.000,0,1,13,400,0.000,0.149,0.606,0.370,center
10,15.322,406.347,541.899,410.000,540.000,0,1,13,400,0.000,0.434,0.709,0.422,woods
11,16.509,350.000,150.000,351.000,151.000,0,1,13,400,0.000,0.228
