p26m3 ,B,2015-04-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.000,350.000,150.000,350.000,151.000,0,0,27,400,0.000,1.179,0.912,0.781,physics
1,0.707,293.653,541.899,294.000,537.000,0,0,27,400,0.000,0.510,0.663,0.525,center
2,1.348,458.128,181.749,456.000,179.000,0,0,27,400,0.000,0.328,0.663,0.377,chair
3,1.972,198.850,480.972,199.000,483.000,0,0,27,400,0.000,0.529,0.831,0.379,bring
4,2.618,531.926,266.917,532.000,265.000,0,0,27,400,0.000,0.447,1.058,0.367,owed
5,3.817,152.036,378.463,151.000,372.000,0,0,27,400,0.000,0.328,0.749,0.687,grail
6,4.503,547.964,378.463,549.000,378.000,0,0,27,400,0.000,0.467,0.831,0.546,google
7,5.205,168.074,266.917,172.000,268.000,0,0,27,400,0.000,0.428,0.772,0.219,her
8,5.828,501.150,480.972,500.000,480.000,0,0,27,400,0.000,0.429,1.078,0.438,liars
9,6.534,241.872,181.749,241.000,184.000,0,0,27,400,0.000,0.347,0.623,0.497,watch
10,7.178,406.347,541.899,405.000,548.000,0,0,27,400,0.000,0.590,0.810,0.478,lairs
11,7.905,350.000,150.000,341.000,153.000,0,0,27,400,0.000,0.408
