P1M2,A,2014-09-16

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.772,350.000,150.000,349.000,146.000,0,0,57,400,0.000,0.000,0.828,1.952,microphone
1,1.865,293.653,541.899,304.000,545.000,0,0,57,400,0.000,0.555,0.769,0.148,her
2,1.310,458.128,181.749,450.000,175.000,0,0,57,400,0.000,0.466,0.703,1.362,toothpaste
3,2.860,198.850,480.972,203.000,481.000,0,0,57,400,0.000,0.286,0.716,1.861,restaurant
4,2.305,531.926,266.917,518.000,275.000,0,0,57,400,0.000,0.422,0.609,0.584,woods
5,1.838,152.036,378.463,153.000,379.000,0,0,57,400,0.000,0.374,0.884,0.497,mouse
6,3.811,547.964,378.463,542.000,374.000,0,0,57,400,0.000,0.330,0.752,0.798,garbage
7,3.256,168.074,266.917,170.000,274.000,0,0,57,400,0.000,0.385,0.681,1.307,restaurant
8,2.790,501.150,480.972,517.000,479.000,0,0,57,400,0.000,0.419,0.670,0.513,woods
9,2.504,241.872,181.749,244.000,191.000,0,0,57,400,0.000,0.424,0.646,0.783,garbage
10,4.754,406.347,541.899,415.000,544.000,0,0,57,400,0.000,0.314,0.690,0.688,fingers
11,4.199,350.000,150.000,350.000,146.000,0,0,57,400,0.000,0.309
